,shortcode,mediaid,caption_hashtags,typename,url,caption_mentions,comments,caption,likes,tagged_users,date,is_video,id,owner_username,owner_id,video_url
388,BdLuuArFECN,1.67864E+18,"[""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""pnmr"",""pnmontriding"",""exploremb"",""montriding"",""parcnational"",""parcsnationaux"",""tourisme"",""manitoba""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/82af71abecd201360ce27652dcf8b5ae/5ADC2B13/t51.2885-15/e35/25022503_1954887074751270_2543266666737827840_n.jpg,"[""austinmackay""]",2,C’est la Journée de la note de remerciements! Nous sommes si reconnaissants d’avoir de tels paysages et les endroits privilégiés du Canada. : Parc national du Mont-Riding : .....,172,[],2017-12-26T15:06:33,FALSE,2017-12-26_15-06-33,parcs.canada,4141034395,
389,BdOZk6Elsdr,1.67939E+18,"[""mercredifaune"",""kluane"",""exploreyukon"",""yukon"",""ohcanada"",""canadaday"",""oh_canada"",""igcanada"",""explorecanada"",""parcscanada"",""canada"",""tourcanada"",""hiver"",""neige"",""canada150"",""faune""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/55f97b74d37834e26a3fff5040a2ef9e/5AEDC90D/t51.2885-15/e35/26070175_748619575343354_3754801538493579264_n.jpg,"[""joebishop22""]",0,"C’est le : édition arctique! Au parc national et réserve de parc national Kluane, faites une randonnée parmi les mouflons de Dall. Il y a même une crête nommée en leur honneur : Thachäl Dhäl veut dire le mont des mouflons! : .....",146,[],2017-12-27T15:59:32,FALSE,2017-12-27_15-59-32,parcs.canada,4141034395,
390,BdQuOQVF4cK,1.68005E+18,"[""colrogers"",""lhncolrogers"",""glacier"",""pnglacier"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""colombiebritannique"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""explorecanada"",""parkscanada"",""parcscanada"",""canada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""sauvage"",""nature"",""photographie"",""parc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/1f32b737f44d75ed748f5e7ecc915119/5AE10F22/t51.2885-15/e35/26185636_555612331439347_3664392996603822080_n.jpg,"[""cormacm""]",0,"Saviez-vous que le lieu historique national du Col-Rogers est riche en histoire ferroviaire? Le temps d'une randonnée, suivez le parcours de la voie abandonnée du Chemin de fer Canadien Pacifique qui, en , franchit la chaîne de Selkirk et relia la nation d'un océan à l'autre. : ..... glacier",139,[],2017-12-28T13:38:25,FALSE,2017-12-28_13-38-25,parcs.canada,4141034395,
391,BdS95gFFGIt,1.68068E+18,"[""canada150"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""parcnational"",""parcsnationaux""]",GraphSidecar,https://instagram.fyvr3-1.fna.fbcdn.net/vp/85fcc511ee2c39735fcd5a096f55fa42/5ADF0996/t51.2885-15/e35/26263897_1139137629556061_8560944743868006400_n.jpg,[],7,Nous avons eu une année incroyable sur Instagram. Regardez les photos pour voir les DIX photos les plus POPULAIRES! ⭐️ Merci de nous suivre et de nous mentionner sur toutes vos photos extraordinaires cette année. Nous nous réjouissons de faire partie de vos aventures et de votre . Est-ce que VOTRE photo préférée fait partie de la liste?.....,369,"[""tomcochrane"",""focused_on_canada"",""coldclearwater"",""franco_ocean"",""cjonesphoto"",""thelostgirlsguide"",""stews__art"",""vill_vdm"",""louisbarnesphoto"",""zachbaranowski""]",2017-12-29T10:33:53,FALSE,2017-12-29_10-33-53,parcs.canada,4141034395,
392,BdWDTXHlu6E,1.68155E+18,"[""pnyoho"",""ynp"",""yoho"",""emeraldlake"",""explorebc"",""cb"",""canada"",""hiver"",""travel"",""travelgram"",""traveller"",""parcscanada"",""canada150"",""faune"",""nature"",""neige""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d3d1ae43588b35ca9bfeac3158c99930/5AFBB446/t51.2885-15/e35/25023630_128694131259378_1429737154765914112_n.jpg,"[""katrinafroese""]",1,"Ouvert toute l'année, le parc national Yoho est magnifique en toute saison. Il n'est pas difficile de comprendre la raison pour laquelle « Yoho » est un terme cri erimé pour de l'émerveillement – ce parc est à couper le souffle. : .....",170,[],2017-12-30T15:18:49,FALSE,2017-12-30_15-18-49,parcs.canada,4141034395,
393,BdYgKLGl3Kn,1.68224E+18,"[""canada150"",""grosmorne"",""tnl"",""terreneuve"",""parcscanada"",""canada150"",""canada"",""parc"",""explorecanada"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""conservation""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c678f3dd2158d54fd3b211f1484a713b/5AF4E6E9/t51.2885-15/e35/25037942_1542654039185022_974805156392599552_n.jpg,"[""tomcochrane""]",2,Notre résolution du début de l'année est de voir plus de paysages exceptionnels comme celui-ci et de découvrir davantage tout ce que le Canada a à offrir. Bonne année! Ce fut une année incroyable et MERCI d'avoir passé avec nous. : Parc national du Gros-Morne : .....,260,[],2017-12-31T14:09:27,FALSE,2017-12-31_14-09-27,parcs.canada,4141034395,
394,BdbNwUBF4Dr,1.683E+18,"[""pnkootenay"",""kootenay"",""parcscanada"",""hiver"",""montagne"",""aventure"",""sauvage"",""photographie"",""canada"",""ohcanada"",""neige"",""explorecanada"",""explorealberta"",""alberta"",""voyage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4412d69ee96684b9370ddea0ea701ebf/5AE04ADF/t51.2885-15/e35/26070615_234874590386512_5268239604334460928_n.jpg,"[""darrelcomeau""]",1,"Bonne année!! Nouvelle année, nouvelles aventures. Nous sommes tellement impatients de voir ce que nous réserve. Quels endroits sont sur VOTRE liste? : Parc national Kootenay : .....",148,[],2018-01-01T15:26:22,FALSE,2018-01-01_15-26-22,parcs.canada,4141034395,
395,BdeG0CsF_Bt,1.68381E+18,"[""parcnationalkluane"",""pnkluane"",""kluane"",""parcscanada"",""parcscanadayukon"",""cometomyyukon"",""exploreyukon"",""yukon"",""yukonterritory"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2e6f33c586e7f5bdb2884e9f1173a22a/5AE9C4AA/t51.2885-15/e35/26183522_996772190460881_6141383687989624832_n.jpg,"[""cnexplore"",""travelyukon""]",2,Très haut dans les montagnes du Sud-Ouest du Yukon est un territoire où les hauteurs dépassent l’imagination. Le parc national et réserve de Kluane abrite des montagnes les plus élevées du Canada. : .....,247,[],2018-01-02T18:23:26,FALSE,2018-01-02_18-23-26,parcs.canada,4141034395,
396,BdgNqP6FdMW,1.68441E+18,"[""revelstoke"",""revelstoked"",""parcnationalrevelstoke"",""pnrevelstoke"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""parcscanada"",""beautifulbritishcolumbia"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/4a2a03e29ca87c1fed9a432971401b45/5AF727AC/t51.2885-15/e35/26067077_2000030553654759_8887634250052927488_n.jpg,"[""koubeks_view"",""seerevelstoke"",""hellobc""]",2,Le parc national du Mont-Revelstoke est le paradis des skieurs. Le terrain spectaculaire et les lourdes chutes de neige dans le parc permettent de faire des randonnées de ski extraordinaires!: ..... ,152,[],2018-01-03T14:01:44,FALSE,2018-01-03_14-01-44,parcs.canada,4141034395,
397,BdiNb4HlyaK,1.68497E+18,"[""pnkootenay"",""parcscanada"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/881940497cc241f734bcd1d6b0b47d63/5AFC2E87/t51.2885-15/e35/26073859_552785148398429_6537813481557590016_n.jpg,"[""searchingforserenity1"",""travelalberta""]",3,"Établi en , le parc national Kootenay est un endroit aux contrastes uniques, en allant des rivières de montagnes glacées aux sources thermales vaporeuses.: .....",276,[],2018-01-04T08:38:15,FALSE,2018-01-04_08-38-15,parcs.canada,4141034395,
398,Bdk9rSiFzHO,1.68574E+18,"[""pointpelee"",""pnpointpelee"",""parcscanada"",""discoveron"",""ontario"",""lakeontario"",""ontario_adventures"",""northernontario"",""ontarioparks"",""exploreontario"",""ontariocanada"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5319e13415fe25b836f0588a2ff05422/5AF3BF17/t51.2885-15/e35/26180100_484609538599484_3020666356296056832_n.jpg,"[""shaft73ss"",""ontariotravel""]",3,Le parc national de la Pointe-Pelée offre une eérience hivernale unique. Chaussez vos raquettes et faites craquer la neige pure sous vos pas dans un paysage d’hiver.: .....,259,[],2018-01-05T10:18:16,FALSE,2018-01-05_10-18-16,parcs.canada,4141034395,
399,BdqUe3AFUG3,1.68725E+18,"[""pnyoho"",""ynp"",""yoho"",""emeraldlake"",""explorebc"",""cb"",""canada"",""hiver"",""travel"",""travelgram"",""traveller"",""parcscanada"",""canada150"",""faune"",""nature"",""neige""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/10c89208f5e3d457d24b3bb5e220987d/5AF83BF3/t51.2885-15/e35/26269694_465113333890435_2788475953213341696_n.jpg,"[""perrypetz""]",0,"Tirant son nom d’un terme cri qui erime un sentiment d’émerveillement, le parc national Yoho s’étend sur les pentes ouest des Rocheuses. Offrant des sentiers de randonnée exceptionnels et de superbes endroits à visiter, le parc donne un aperçu unique des merveilles naturelles du Canada.: .....",193,[],2018-01-07T12:13:45,FALSE,2018-01-07_12-13-45,parcs.canada,4141034395,
400,BdrAOgbFZQe,1.68744E+18,"[""lhncavebasin"",""parcscanada"",""explorealberta"",""travelalberta"",""alberta"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/ec25b6085b55233a816dfa0fda27dfb7/5AFE12F2/t51.2885-15/e35/26309412_158497194788041_5942826074290257920_n.jpg,"[""andym1991"",""travelalberta""]",2,"Le lieu historique national Cave and Basin est le lieu de naissance des parcs nationaux du Canada. Lorsque trois cheminots ont trouvé par hasard à l’entrée d’une grotte remplie de sources thermales minérales en , ils contribuaient par inadvertance à la création du premier parc national du Canada!: .....",220,[],2018-01-07T18:36:00,FALSE,2018-01-07_18-36-00,parcs.canada,4141034395,
401,Bds05TzFkFB,1.68796E+18,"[""pnjaspet"",""parcnationaljasper"",""jasper"",""parcscanada"",""lakelouise"",""justlakeit"",""explorecanada"",""canada"",""canadaswonderland"",""igerscanada"",""ohcanada"",""canadaday"",""ig_canada"",""oh_canada"",""igcanada"",""snapshot_canada"",""tourcanada"",""enjoycanada"",""wanderlust"",""travelgram""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/dc54147e6708e6fee9fb781e28127097/5AEFFD78/t51.2885-15/e35/26181452_952540564905087_1831462582880305152_n.jpg,"[""jeremywhyt3"",""tourismjasper""]",7,"Torrent d'eau déferlante situé non loin de la promenade des Glaciers, les chutes Sunwapta ne sont qu'une des nombreuses cascades de Jasper qui ont été créées par les vallées suspendues. : ..... ",262,[],2018-01-08T11:35:28,FALSE,2018-01-08_11-35-28,parcs.canada,4141034395,
402,Bdu99ioFxmD,1.68856E+18,"[""parcscanada"",""explorenl"",""montstorngat"",""torngat"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/8e5fbcfd3654a11d2134050c45adb2d8/5AFB8325/t51.2885-15/e35/26070586_1505745106190839_3887798112802045952_n.jpg,"[""everythingeverywhere""]",2,"Le « Lieu des esprits » est la signification du terme inuktitut Torngat dans le nom du parc national des Monts-Torngat. Voyez ce paysage exceptionnel mettant en valeur le fjord Saglek découpé par les glaciers; ce nom lui convient parfaitement, n’est-ce pas? : Parc national des Monts-Torngat : . . . . .",295,"[""everythingeverywhere""]",2018-01-09T07:33:10,FALSE,2018-01-09_07-33-10,parcs.canada,4141034395,
403,Bdxlgo2FVlA,1.6893E+18,"[""pnjasper"",""pnjasper"",""parcnationaljasper"",""jasper"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada"",""oiseaux""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/84d0943abf41a300b84d68df13b03b37/5AFAA985/t51.2885-15/e35/25039381_319886748502015_6861973990739542016_n.jpg,"[""skycladtrvlr""]",0,"Découvez le cassenoix d’Amérique que l’on retrouve dans sept parcs nationaux, notamment dans le . Ces oiseaux mettent les graines des cônes du pin à écorce blanche sous leur langue et les cachent sous une mince couche du sol afin de s’assurer une réserve de nourriture pour l’hiver. Comme ces cônes ne s’ouvrent pas d’eux-mêmes, le travail des cassenoix d’Amérique joue un rôle essentiel dans la dispersion de leurs graines, car le pin à écorce blanche est en déclin dans tout son habitat. : Parc national Jasper : ..... ",132,"[""skycladtrvlr""]",2018-01-10T07:57:14,FALSE,2018-01-10_07-57-14,parcs.canada,4141034395,
404,Bd0Fw5-lqiH,1.69E+18,"[""fortgeorge"",""guerrede1812"",""exploreniagara"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7b7493ab2d1a29f1f38aff47e0018e0d/5AFA4CAE/t51.2885-15/e35/26068557_533577550343372_6168232288766132224_n.jpg,"[""gablw""]",1,"Le fort George donne un aperçu de l’un des épisodes les plus importants de l’histoire canadienne : la guerre de . Ouvert pendant toute l’année, le lieu est directement accessible de la ville victorienne de Niagara-on-the-Lake; vous entrez sur le site d’un poste militaire qui a défendu le Haut-Canada contre les attaques des États-Unis..: Lieu historique national du Fort-George.. : .....",127,"[""gablw""]",2018-01-11T07:17:33,FALSE,2018-01-11_07-17-33,parcs.canada,4141034395,
405,Bd2ugwPlqqN,1.69074E+18,"[""fundy"",""pnfundy"",""explorenb"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f5fb97ba6a6ddb4b479d1d2abdea4d6e/5AEC73F9/t51.2885-15/e35/26157137_1719170118134976_4394733489295982592_n.jpg,[],2,"Le parc national Fundy est réputé en raison de ses vagues les plus gigantesques au monde, ce qui donne lieu à une marée très basse vous permettant en fait de marcher sur le lit de l’océan! Lorsque vous viendrez faire une visite, n’oubliez surtout pas de regarder le ciel…la voûte céleste est à couper le souffle! : Parc national Fundy : assimphoto.....",215,"[""assimphoto""]",2018-01-12T07:52:05,FALSE,2018-01-12_07-52-05,parcs.canada,4141034395,
406,Bd5Y34nFTvS,1.69149E+18,"[""parc"",""parcscanada"",""explorebc"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""pacificrimnpr"",""pacrim"",""tofino"",""tourism_tofino"",""escalier"",""forêt"",""rainforest"",""pnw"",""wildoutdoorsclub"",""landscape"",""scenic"",""scenery"",""beautifulbc"",""supernaturalbc""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/c94d349d139ace77fb686f30b3847100/5AE7B6FA/t51.2885-15/e35/26066827_1973012539688187_4244754652953837568_n.jpg,[],3,"Promenez-vous parmi les cèdres géants, lesquels regorgent de mousse et de fougères luxuriantes tout en elorant le superbe Sentier de la forêt pluviale de la réserve de parc national Pacific Rim, situé le long de la côte ouest de l’île de Vancouver! .. : Parc national Pacific Rim. : a_lynne_b..... êt",162,"[""a_lynne_b""]",2018-01-13T08:40:44,FALSE,2018-01-13_08-40-44,parcs.canada,4141034395,
407,Bd74usXlBZT,1.6922E+18,"[""lamauricie"",""pnlamauricienp"",""mauricie"",""qc"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d1bbd1cac820404e20a483cc43172221/5B26EBFD/t51.2885-15/e35/26157850_726328607576165_4288267305932029952_n.jpg,"[""mathilde_bacon""]",6,Ce paysage n’est-il pas captivant? Commencez à planifier une aventure en canot inoubliable sur les lacs du parc national de la Mauricie. L’été se fait attendre? Vous pouvez aller faire de la raquette aujourd’hui ou même faire du camping d’hiver dans une tente oTENTik!. : Parc national de la Mauricie. : .....,252,"[""mathilde_bacon""]",2018-01-14T07:57:35,FALSE,2018-01-14_07-57-35,parcs.canada,4141034395,
408,Bd-aeFBFVzf,1.69291E+18,"[""banff"",""pnbanff"",""explorealberta"",""alberta"",""nature"",""photographie"",""sauvage"",""voyage"",""jouerdehors"",""aventure"",""paysage"",""parcscanada"",""canada150"",""canada"",""explorecanada"",""conservation"",""parcscanada""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/5cbe6a37c260b1228318e6f3655421eb/5AFE1793/t51.2885-15/e35/26070428_1568824873232207_1171801553774837760_n.jpg,"[""ptrsn_kim""]",3,"Le parc national Banff est un endroit féerique! Plus de millions de personnes effectuent chaque année le pèlerinage qui conduit aux sommets sensationnels des Rocheuses, aux lacs glaciaires et qui fait découvrir la faune du tout premier parc national du Canada. . : Parc national Banff. : .....",196,"[""ptrsn_kim""]",2018-01-15T07:30:53,FALSE,2018-01-15_07-30-53,parcs.canada,4141034395,
409,BeB9KhUlv0t,1.6939E+18,"[""mardivoyage"",""pnkootenay"",""kootenay"",""parcscanada"",""hiver"",""montagne"",""aventure"",""sauvage"",""photographie"",""canada"",""ohcanada"",""neige"",""explorecanada"",""explorealberta"",""alberta"",""voyage""]",GraphImage,https://instagram.fyvr3-1.fna.fbcdn.net/vp/11ec6f56505e42a0a7b427b45775a10b/5AF317FC/t51.2885-15/e35/26072834_160658181239093_198300173359644672_n.jpg,"[""jennexplores""]",1,Un ciel de barbe à papa ne manque jamais de nous faire sourire. Joyeux ! Une vue magnifique du parc national Kootenay capturée par ......,255,[],2018-01-16T16:31:46,FALSE,2018-01-16_16-31-46,parcs.canada,4141034395,
