,Unnamed: 0,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original
1323,1323,10155816151902888_10155819964427888,377625007887_10155816151902888,,2017-10-27 07:54:54,0,0,0,0,0,0,0,0,Nway Jean-Sébastien Chaps Luxurious Chapleau a surment pris l’option anti-rappel Jo Fortier,[],[],Nway Jean bastien Chaps Luxurious Chapleau surment pris option anti rappel Jo Fortier,"['Nway', 'Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau', 'surment', 'pris', 'option', 'anti', 'rappel', 'Jo', 'Fortier']","[u'nway', u'jean', u'bastien', u'chap', u'luxuri', u'chapleau', u'surment', u'pris', u'option', u'anti', u'rappel', 'jo', u'fortier']",Nway Jean-Sébastien Chaps Luxurious Chapleau a surment pris l’option anti-rappel Jo Fortier
1324,1324,10155816151902888_10155819969137888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 07:58:27,0,0,0,0,0,0,0,0,Non c une option special pour te crisser dehors du truck quamd on est tanner,[],[],Non option special crisser dehors truck quamd tanner,"['Non', 'option', 'special', 'crisser', 'dehors', 'truck', 'quamd', 'tanner']","[u'non', u'option', u'special', u'crisser', u'dehor', u'truck', u'quamd', u'tanner']",Non c une option special pour te crisser dehors du truck quamd on est tanner 😂
1325,1325,10155816151902888_10155819981832888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:06:19,0,0,0,0,0,0,0,0,Jean-Sébastien Chaps Luxurious Chapleau t’aurais pas du payer pour ça 🤷‍️ tu t’en servira pas,[],[],Jean bastien Chaps Luxurious Chapleau aurais pas du payer pour tu en servira pas,"['Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau', 'aurais', 'pas', 'du', 'payer', 'pour', 'tu', 'en', 'servira', 'pas']","[u'jean', u'bastien', u'chap', u'luxuri', u'chapleau', u'aurai', u'pas', 'du', u'payer', u'pour', 'tu', 'en', u'servira', u'pas']",Jean-Sébastien Chaps Luxurious Chapleau  t’aurais pas du payer pour ça 🤷🏻‍♂️ tu t’en servira pas 🙂
1326,1326,10155816151902888_10155819983812888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:07:43,0,0,0,0,0,0,0,0,Christ Dupuis pourquoi men servirai pas ???,[],[],Christ Dupuis pourquoi men servirai,"['Christ', 'Dupuis', 'pourquoi', 'men', 'servirai']","[u'christ', u'dupui', u'pourquoi', u'men', u'servirai']",Christ Dupuis pourquoi men servirai pas ???
1327,1327,10155816151902888_10155819984197888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:08:01,0,0,0,0,0,0,0,0,Jean-Sébastien Chaps Luxurious Chapleau pcq tu ttanera pas ahaha,[],[],Jean bastien Chaps Luxurious Chapleau pcq tu ttanera pas ahaha,"['Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau', 'pcq', 'tu', 'ttanera', 'pas', 'ahaha']","[u'jean', u'bastien', u'chap', u'luxuri', u'chapleau', u'pcq', 'tu', u'ttanera', u'pas', u'ahaha']",Jean-Sébastien Chaps Luxurious Chapleau pcq tu ttanera pas ahaha
1328,1328,10155816151902888_10155819987767888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:11:04,0,0,0,0,0,0,0,0,Christ Dupuis c ca tu pense lol ahh bon ta l’air pas mal trop sur de toi jeune criss lol,[],[],Christ Dupuis ca tu pense lol ahh bon ta air pas mal trop sur de toi jeune criss lol,"['Christ', 'Dupuis', 'ca', 'tu', 'pense', 'lol', 'ahh', 'bon', 'ta', 'air', 'pas', 'mal', 'trop', 'sur', 'de', 'toi', 'jeune', 'criss', 'lol']","[u'christ', u'dupui', 'ca', 'tu', u'pens', u'lol', u'ahh', u'bon', 'ta', u'air', u'pas', u'mal', u'trop', u'sur', 'de', u'toi', u'jeun', u'criss', u'lol']",Christ Dupuis c ca tu pense lol ahh bon ta l’air pas mal trop sur de toi jeune criss lol
1329,1329,10155816151902888_10155819988262888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:11:36,0,0,0,0,0,0,0,0,Jean-Sébastien Chaps Luxurious Chapleau lolll pantoute hahah j’vois juste pas pk tu te tannerais vieux crisss,[],[],Jean bastien Chaps Luxurious Chapleau lolll pantoute hahah vois juste pas pk tu te tannerais vieux crisss,"['Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau', 'lolll', 'pantoute', 'hahah', 'vois', 'juste', 'pas', 'pk', 'tu', 'te', 'tannerais', 'vieux', 'crisss']","[u'jean', u'bastien', u'chap', u'luxuri', u'chapleau', u'lolll', u'pantout', u'hahah', u'voi', u'just', u'pas', 'pk', 'tu', 'te', u'tannerai', u'vieux', u'crisss']",Jean-Sébastien Chaps Luxurious Chapleau lolll pantoute hahah j’vois juste pas pk tu te tannerais vieux crisss 🙂
1330,1330,10155816151902888_10155819988697888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:11:54,0,0,0,0,0,0,0,0,Christ Dupuis ahhh jeunne crisss,[],[],Christ Dupuis ahhh jeunne crisss,"['Christ', 'Dupuis', 'ahhh', 'jeunne', 'crisss']","[u'christ', u'dupui', u'ahhh', u'jeunn', u'crisss']",Christ Dupuis ahhh jeunne crisss
1331,1331,10155816151902888_10155819989442888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:12:17,0,0,0,0,0,0,0,0,Chu a veille de manger tes m&m,[],[],Chu veille manger,"['Chu', 'veille', 'manger']","[u'chu', u'veill', u'manger']",Chu a veille de manger tes m&m
1332,1332,10155816151902888_10155819992612888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:14:52,0,0,0,0,0,0,0,0,Jean-Sébastien Chaps Luxurious Chapleau menteur loll,[],[],Jean bastien Chaps Luxurious Chapleau menteur loll,"['Jean', 'bastien', 'Chaps', 'Luxurious', 'Chapleau', 'menteur', 'loll']","[u'jean', u'bastien', u'chap', u'luxuri', u'chapleau', u'menteur', u'loll']",Jean-Sébastien Chaps Luxurious Chapleau menteur loll
1333,1333,10155816151902888_10155820001637888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:20:00,2,2,0,0,0,0,0,0,Jo Fortier à plus de chance que ça lui arrive pcq il lave son truck à tous les jours alors y’a plus d’eau dans la poignée de porte que n’importe quel autre humain normal qui n’abuse pas du lavage,[],[],Jo Fortier plus de chance que lui arrive pcq il lave son truck tous les jours alors plus eau dans la de porte que importe quel autre humain normal qui abuse pas du lavage,"['Jo', 'Fortier', 'plus', 'de', 'chance', 'que', 'lui', 'arrive', 'pcq', 'il', 'lave', 'son', 'truck', 'tous', 'les', 'jours', 'alors', 'plus', 'eau', 'dans', 'la', 'de', 'porte', 'que', 'importe', 'quel', 'autre', 'humain', 'normal', 'qui', 'abuse', 'pas', 'du', 'lavage']","['jo', u'fortier', u'plus', 'de', u'chanc', u'que', u'lui', u'arriv', u'pcq', 'il', u'lave', u'son', u'truck', u'tous', u'les', u'jour', u'alor', u'plus', u'eau', u'dan', 'la', 'de', u'port', u'que', u'import', u'quel', u'autr', u'humain', u'normal', u'qui', u'abus', u'pas', 'du', u'lavag']",Jo Fortier à plus de chance que ça lui arrive pcq il lave son truck à tous les jours alors y’a plus d’eau dans la poignée de porte que n’importe quel autre humain normal qui n’abuse pas du lavage 🙄🙄🙄
1334,1334,10155816151902888_10155820003532888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 08:20:39,0,0,0,0,0,0,0,0,Izabelle Daoust,[],[],Izabelle Daoust,"['Izabelle', 'Daoust']","[u'izabell', u'daoust']",Izabelle Daoust 😂😂😂😂😂
1335,1335,10155816151902888_10155820068412888,377625007887_10155816151902888,10155816151902888_10155819964427888,2017-10-27 09:00:25,0,0,0,0,0,0,0,0,Hahahahaaahahaahahahahaha,[],[],Hahahahaaahahaahahahahaha,['Hahahahaaahahaahahahahaha'],[u'hahahahaaahahaahahahahaha'],Hahahahaaahahaahahahahaha
1336,1336,10155816151902888_10155819975177888,377625007887_10155816151902888,,2017-10-27 08:01:45,0,0,0,0,0,0,0,0,Maxime Le Lann,[],[],Maxime Lann,"['Maxime', 'Lann']","[u'maxim', u'lann']",Maxime Le Lann
1337,1337,10155816151902888_10155820016692888,377625007887_10155816151902888,,2017-10-27 08:23:36,0,0,0,0,0,0,0,0,Christian Cantin,[],[],Christian Cantin,"['Christian', 'Cantin']","[u'christian', u'cantin']",Christian Cantin
1338,1338,10155816151902888_10155820032587888,377625007887_10155816151902888,,2017-10-27 08:34:16,0,0,0,0,0,0,0,0,Lynda RL,[],[],Lynda RL,"['Lynda', 'RL']","[u'lynda', 'rl']",Lynda RL
1339,1339,10155816151902888_10155820033077888,377625007887_10155816151902888,,2017-10-27 08:34:39,0,0,0,0,0,0,0,0,Jimmy Allaire,[],[],Jimmy Allaire,"['Jimmy', 'Allaire']","[u'jimmi', u'allair']",Jimmy Allaire
1340,1340,10155816151902888_10155820040937888,377625007887_10155816151902888,,2017-10-27 08:41:06,0,0,0,0,0,0,0,0,Hugues Robichaud ?,[],[],Hugues Robichaud,"['Hugues', 'Robichaud']","[u'hugu', u'robichaud']",Hugues Robichaud ?
1341,1341,10155816151902888_10155820044572888,377625007887_10155816151902888,,2017-10-27 08:44:23,0,0,0,0,0,0,0,0,Mathieu Gaudreau,[],[],Mathieu Gaudreau,"['Mathieu', 'Gaudreau']","[u'mathieu', u'gaudreau']",Mathieu Gaudreau
1342,1342,10155816151902888_10155820052152888,377625007887_10155816151902888,,2017-10-27 08:48:53,1,1,0,0,0,0,0,0,SébastienGariépy,[],[],py,['py'],['py'],SébastienGariépy 😂
1343,1343,10155816151902888_10155820055247888,377625007887_10155816151902888,10155816151902888_10155820052152888,2017-10-27 08:50:53,0,0,0,0,0,0,0,0,Ti-culCorneau 🤣,[],[],Ti culCorneau,"['Ti', 'culCorneau']","['ti', u'culcorneau']",Ti-culCorneau 😂🤣
1344,1344,10155816151902888_10155820055747888,377625007887_10155816151902888,10155816151902888_10155820052152888,2017-10-27 08:51:06,0,0,0,0,0,0,0,0,C bon un ford,[],[],bon un ford,"['bon', 'un', 'ford']","[u'bon', 'un', u'ford']",C bon un ford
1345,1345,10155816151902888_10155820081532888,377625007887_10155816151902888,,2017-10-27 09:10:22,1,1,0,0,0,0,0,0,Dominic Demers,[],[],Dominic Demers,"['Dominic', 'Demers']","[u'domin', u'demer']",Dominic Demers
1346,1346,10155816151902888_10155820089987888,377625007887_10155816151902888,,2017-10-27 09:15:19,0,0,0,0,0,0,0,0,Nathan Richer,[],[],Nathan Richer,"['Nathan', 'Richer']","[u'nathan', u'richer']",Nathan Richer
1347,1347,10155816151902888_10155820271372888,377625007887_10155816151902888,10155816151902888_10155820089987888,2017-10-27 10:32:45,0,0,0,0,0,0,0,0,Corect jai un,[],[],Corect jai,"['Corect', 'jai']","[u'corect', u'jai']",Corect jai un 2010;)
1348,1348,10155816151902888_10155820092312888,377625007887_10155816151902888,,2017-10-27 09:16:56,0,0,0,0,0,0,0,0,Maxime Daoust,[],[],Maxime Daoust,"['Maxime', 'Daoust']","[u'maxim', u'daoust']",Maxime Daoust
1349,1349,10155816151902888_10155820114507888,377625007887_10155816151902888,10155816151902888_10155820092312888,2017-10-27 09:28:07,0,0,0,0,0,0,0,0,merci de me le rappeler que jai un truck a problème 🤦‍️,[],[],merci de le rappeler que jai un truck,"['merci', 'de', 'le', 'rappeler', 'que', 'jai', 'un', 'truck']","[u'merci', 'de', 'le', u'rappel', u'que', u'jai', 'un', u'truck']",😓 merci de me le rappeler que jai un truck a problème 🤦🏽‍♂️
1350,1350,10155816151902888_10155820102572888,377625007887_10155816151902888,,2017-10-27 09:19:50,0,0,0,0,0,0,0,0,Boutchard Dav-id tin ta vidange,[],[],Boutchard Dav id tin ta vidange,"['Boutchard', 'Dav', 'id', 'tin', 'ta', 'vidange']","[u'boutchard', u'dav', 'id', u'tin', 'ta', u'vidang']",Boutchard Dav-id tin ta vidange
1351,1351,10155816151902888_10155820111792888,377625007887_10155816151902888,,2017-10-27 09:25:48,0,0,0,0,0,0,0,0,Mikael Lafrenière une autre raison pour max de nous niaiser avec nos ford!,[],[],Mikael une autre raison pour max de nous niaiser avec nos ford,"['Mikael', 'une', 'autre', 'raison', 'pour', 'max', 'de', 'nous', 'niaiser', 'avec', 'nos', 'ford']","[u'mikael', u'une', u'autr', u'raison', u'pour', u'max', 'de', u'nous', u'niaiser', u'avec', u'nos', u'ford']",Mikael Lafrenière une autre raison pour max de nous niaiser avec nos ford!
1352,1352,10155816151902888_10155820147737888,377625007887_10155816151902888,10155816151902888_10155820111792888,2017-10-27 09:44:31,0,0,0,0,0,0,0,0,🤦‍️,[],[],,[],[],😂😂😂🤦🏾‍♂️
1353,1353,10155816151902888_10155820117977888,377625007887_10155816151902888,,2017-10-27 09:29:47,0,0,0,0,0,0,0,0,Marco Anctil jt'avais dit de pas t'acheter sa !,[],[],Marco Anctil jt dit acheter,"['Marco', 'Anctil', 'jt', 'dit', 'acheter']","[u'marco', u'anctil', 'jt', u'dit', u'achet']",Marco Anctil jt'avais dit de pas t'acheter sa !
1354,1354,10155816151902888_10155820118927888,377625007887_10155816151902888,,2017-10-27 09:30:34,0,0,0,0,0,0,0,0,Marco Anctil,[],[],Marco Anctil,"['Marco', 'Anctil']","[u'marco', u'anctil']",Marco Anctil
1355,1355,10155816151902888_10155820120122888,377625007887_10155816151902888,,2017-10-27 09:31:25,0,0,0,0,0,0,0,0,Martin Larouche,[],[],Martin Larouche,"['Martin', 'Larouche']","[u'martin', u'larouch']",Martin Larouche
1356,1356,10155816151902888_10155820125747888,377625007887_10155816151902888,,2017-10-27 09:34:38,0,0,0,0,0,0,0,0,Patricia Gervais,[],[],Patricia Gervais,"['Patricia', 'Gervais']","[u'patricia', u'gervai']",Patricia Gervais
1357,1357,10155816151902888_10155820146542888,377625007887_10155816151902888,,2017-10-27 09:43:57,0,0,0,0,0,0,0,0,Emanuel Leclerc,[],[],Emanuel Leclerc,"['Emanuel', 'Leclerc']","[u'emanuel', u'leclerc']",Emanuel Leclerc
1358,1358,10155816151902888_10155823314387888,377625007887_10155816151902888,10155816151902888_10155820146542888,2017-10-28 13:29:18,1,1,0,0,0,0,0,0,Pas le choix de changer pour un 🤷‍️,[],[],Pas le choix de changer pour un,"['Pas', 'le', 'choix', 'de', 'changer', 'pour', 'un']","[u'pas', 'le', u'choix', 'de', u'changer', u'pour', 'un']",Pas le choix de changer pour un 2018 🤷🏻‍♀️
1359,1359,10155816151902888_10155820180152888,377625007887_10155816151902888,,2017-10-27 09:55:39,0,0,0,0,0,0,0,0,Dany Hénault notre,[],[],Dany nault notre,"['Dany', 'nault', 'notre']","[u'dani', u'nault', u'notr']",Dany Hénault notre 541
1360,1360,10155816151902888_10155820214067888,377625007887_10155816151902888,,2017-10-27 10:06:17,0,0,0,0,0,0,0,0,Terry Lepage,[],[],Terry Lepage,"['Terry', 'Lepage']","[u'terri', u'lepag']",Terry Lepage
1361,1361,10155816151902888_10155820223942888,377625007887_10155816151902888,,2017-10-27 10:09:52,2,2,0,0,0,0,0,0,Gerald Lafontaine Benoit Cusson Christopher Cusson Serge Bureau,[],[],Gerald Lafontaine Benoit Cusson Christopher Cusson Serge Bureau,"['Gerald', 'Lafontaine', 'Benoit', 'Cusson', 'Christopher', 'Cusson', 'Serge', 'Bureau']","[u'gerald', u'lafontain', u'benoit', u'cusson', u'christoph', u'cusson', u'serg', u'bureau']",Gerald Lafontaine Benoit Cusson Christopher Cusson Serge Bureau
1362,1362,10155816151902888_10155820230407888,377625007887_10155816151902888,10155816151902888_10155820223942888,2017-10-27 10:12:31,0,0,0,0,0,0,0,0,Calvaire c’est dangereux,[],[],Calvaire est dangereux,"['Calvaire', 'est', 'dangereux']","[u'calvair', u'est', u'dangereux']",Calvaire c’est dangereux 😂😂
1363,1363,10155816151902888_10155820232992888,377625007887_10155816151902888,10155816151902888_10155820223942888,2017-10-27 10:13:10,0,0,0,0,0,0,0,0,Ouin pas mal,[],[],Ouin pas mal,"['Ouin', 'pas', 'mal']","[u'ouin', u'pas', u'mal']",Ouin pas mal
1364,1364,10155816151902888_10155820229037888,377625007887_10155816151902888,,2017-10-27 10:11:57,0,0,0,0,0,0,0,0,Marc Villeneuve,[],[],Marc Villeneuve,"['Marc', 'Villeneuve']","[u'marc', u'villeneuv']",Marc Villeneuve
1365,1365,10155816151902888_10155820229507888,377625007887_10155816151902888,,2017-10-27 10:12:09,0,0,0,0,0,0,0,0,Ets Duval,[],[],Ets Duval,"['Ets', 'Duval']","[u'et', u'duval']",Ets Duval
1366,1366,10155816151902888_10155820444657888,377625007887_10155816151902888,10155816151902888_10155820229507888,2017-10-27 11:40:59,0,0,0,0,0,0,0,0,Haha c ford c normal,[],[],Haha ford normal,"['Haha', 'ford', 'normal']","[u'haha', u'ford', u'normal']",Haha c ford c normal
1367,1367,10155816151902888_10155820268427888,377625007887_10155816151902888,,2017-10-27 10:31:20,1,1,0,0,0,0,0,0,Vincent Gilbert,[],[],Vincent Gilbert,"['Vincent', 'Gilbert']","[u'vincent', u'gilbert']",Vincent Gilbert xdddd
1368,1368,10155816151902888_10155820329022888,377625007887_10155816151902888,,2017-10-27 11:04:16,0,0,0,0,0,0,0,0,Dave Lapointe,[],[],Dave Lapointe,"['Dave', 'Lapointe']","[u'dave', u'lapoint']",Dave Lapointe
1369,1369,10155816151902888_10155820339132888,377625007887_10155816151902888,,2017-10-27 11:07:43,0,0,0,0,0,0,0,0,Ford c Fort,[],[],Ford Fort,"['Ford', 'Fort']","[u'ford', u'fort']",Ford c Fort 😂😂
1370,1370,10155816151902888_10155820343842888,377625007887_10155816151902888,,2017-10-27 11:09:26,0,0,0,0,0,0,0,0,Louis-Philippe Lefebvre,[],[],Louis Philippe Lefebvre,"['Louis', 'Philippe', 'Lefebvre']","[u'loui', u'philipp', u'lefebvr']",Louis-Philippe Lefebvre
1371,1371,10155816151902888_10155820345187888,377625007887_10155816151902888,10155816151902888_10155820343842888,2017-10-27 11:09:51,0,0,0,0,0,0,0,0,Sa part ben mal,[],[],Sa part ben mal,"['Sa', 'part', 'ben', 'mal']","['sa', u'part', u'ben', u'mal']",Sa part ben mal
1372,1372,10155816151902888_10155820345947888,377625007887_10155816151902888,10155816151902888_10155820343842888,2017-10-27 11:10:10,0,0,0,0,0,0,0,0,Louis-Philippe Lefebvre ahahah c’est ca que je me disais aussi!,[],[],Louis Philippe Lefebvre ahahah est ca que je disais aussi,"['Louis', 'Philippe', 'Lefebvre', 'ahahah', 'est', 'ca', 'que', 'je', 'disais', 'aussi']","[u'loui', u'philipp', u'lefebvr', u'ahahah', u'est', 'ca', u'que', 'je', u'disai', u'aussi']",Louis-Philippe Lefebvre ahahah c’est ca que je me disais aussi!😂
1373,1373,10155816151902888_10155820351427888,377625007887_10155816151902888,,2017-10-27 11:12:01,0,0,0,0,0,0,0,0,Andre Parise,[],[],Andre Parise,"['Andre', 'Parise']","[u'andr', u'paris']",Andre Parise
1374,1374,10155816151902888_10155820387582888,377625007887_10155816151902888,,2017-10-27 11:23:25,0,0,0,0,0,0,0,0,Tommy Lamarche,[],[],Tommy Lamarche,"['Tommy', 'Lamarche']","[u'tommi', u'lamarch']",Tommy Lamarche
1375,1375,10155816151902888_10155820405872888,377625007887_10155816151902888,,2017-10-27 11:29:01,0,0,0,0,0,0,0,0,Robert Lehoux,[],[],Robert Lehoux,"['Robert', 'Lehoux']","[u'robert', u'lehoux']",Robert Lehoux
1376,1376,10155816151902888_10155820406167888,377625007887_10155816151902888,,2017-10-27 11:29:10,0,0,0,0,0,0,0,0,Sylvain Roux,[],[],Sylvain Roux,"['Sylvain', 'Roux']","[u'sylvain', u'roux']",Sylvain Roux
1377,1377,10155816151902888_10155820416907888,377625007887_10155816151902888,,2017-10-27 11:31:58,0,0,0,0,0,0,0,0,Ma criss de ford fiesta fait ça sa fait le saut en tbk de criss,[],[],criss de ford fiesta fait sa fait le saut en tbk de criss,"['criss', 'de', 'ford', 'fiesta', 'fait', 'sa', 'fait', 'le', 'saut', 'en', 'tbk', 'de', 'criss']","[u'criss', 'de', u'ford', u'fiesta', u'fait', 'sa', u'fait', 'le', u'saut', 'en', u'tbk', 'de', u'criss']",Ma criss de ford fiesta fait ça sa fait le saut en tbk de criss
1378,1378,10155816151902888_10155820433092888,377625007887_10155816151902888,,2017-10-27 11:37:15,0,0,0,0,0,0,0,0,Enrick Godbout,[],[],Enrick Godbout,"['Enrick', 'Godbout']","[u'enrick', u'godbout']",Enrick Godbout
1379,1379,10155816151902888_10155820445812888,377625007887_10155816151902888,,2017-10-27 11:41:25,0,0,0,0,0,0,0,0,Christopher Dallaire pour ton pere,[],[],Christopher Dallaire pour ton pere,"['Christopher', 'Dallaire', 'pour', 'ton', 'pere']","[u'christoph', u'dallair', u'pour', u'ton', u'pere']",Christopher Dallaire pour ton pere
1380,1380,10155816151902888_10155820446347888,377625007887_10155816151902888,,2017-10-27 11:41:40,0,0,0,0,0,0,0,0,Francois Tremblay,[],[],Francois Tremblay,"['Francois', 'Tremblay']","[u'francoi', u'tremblay']",Francois Tremblay
1381,1381,10155816151902888_10155820459447888,377625007887_10155816151902888,,2017-10-27 11:46:17,0,0,0,0,0,0,0,0,Steven Smith Stephane Smith,[],[],Steven Smith Stephane Smith,"['Steven', 'Smith', 'Stephane', 'Smith']","[u'steven', u'smith', u'stephan', u'smith']",Steven Smith Stephane Smith 😂😂
