,Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,category,Reactions_SUM,average_sentiment_score,language,account_name
695,695,431918433581020_1204397212999801,2017-09-21 17:45:10,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1204397212999801/?type=3,"#Students: even if you don’t have income, you could get money back by doing your taxes. 

Canada Revenue Agency uses info from your tax return to calculate the amount of benefits and credits that you’re entitled to. There are many expenses you may be able to claim, like tuition fees and eligible moving costs: http://ow.ly/JDqD30fbMyU",": even if you don’t have income, you could get money back by doing your taxes. Canada Revenue Agency uses info from your tax return to calculate the amount of benefits and credits that you’re entitled to. There are many eenses you may be able to claim, like tuition fees and eligible moving costs: U",['#Students'],Environmental,10,0.39609375,en,YourMoneyMattersCanada_facebook
696,696,431918433581020_985924718180386,2017-01-10 15:44:10,https://www.facebook.com/FCNB.ca/photos/a.387052281432839.1073741827.366589030145831/780818328722897/?type=3,,,[],Social,10,0.0,tl,YourMoneyMattersCanada_facebook
697,697,431918433581020_956615081111350,2016-12-01 11:45:37,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/956615081111350/?type=3,"Make a list and check it twice. Store-bought gifts come at a price!

Taking the time to make a gift, like a photobook or a wool blanket, is a good way to personalize something for your loved ones and save money at the same time! 

What great #DIY gifts do you plan on giving this year? Add your ideas below—the more, the merrier!","Make a list and check it twice. Store-bought gifts come at a price! Taking the time to make a gift, like a photobook or a wool blanket, is a good way to personalize something for your loved ones and save money at the same time! What great gifts do you plan on giving this year? Add your ideas below—the more, the merrier!",['#DIY'],Environmental,10,0.0,en,YourMoneyMattersCanada_facebook
698,698,431918433581020_902819736490885,2016-10-04 10:46:00,,"Getting your gutters cleaned in the fall is a good idea, but not if you pay under the table.

If you pay cash or don’t get a receipt, you may be helping someone cheat on their taxes. You are also putting yourself at risk, particularly if your gutters get damaged or the job isn’t done right.

Learn more: http://www.cra-arc.gc.ca/undergroundeconomy/","Getting your gutters cleaned in the fall is a good idea, but not if you pay under the table. If you pay cash or don’t get a receipt, you may be helping someone cheat on their taxes. You are also putting yourself at risk, particularly if your gutters get damaged or the job isn’t done right. Learn more:",[],Environmental,10,0.0,en,YourMoneyMattersCanada_facebook
699,699,431918433581020_1170124753093714,2017-08-09 10:45:23,http://ow.ly/tE4i30ear1p,"Looking to open a new financial chapter in your life? There’s a bank account to fit every need.

The tough part is figuring out what’s best for you. The Account Selector Tool lets you compare features for different bank accounts, including interest rates, monthly fees, transaction fees and services. http://ow.ly/tE4i30ear1p","Looking to open a new financial chapter in your life? There’s a bank account to fit every need. The tough part is figuring out what’s best for you. The Account Selector Tool lets you compare features for different bank accounts, including interest rates, monthly fees, transaction fees and services.",[],Economical,10,0.0,en,YourMoneyMattersCanada_facebook
700,700,431918433581020_759951564111037,2016-01-28 18:45:37,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/759951564111037/?type=3,"Today is #DataPrivacyDay! 

Parents and teachers: This free, 12-page graphic novel can help young Canadians better understand and navigate privacy issues in the online world. Check it out with them: http://ow.ly/XyXtI","Today is ! Parents and teachers: This free, -page graphic novel can help young Canadians better understand and navigate privacy issues in the online world. Check it out with them:",['#DataPrivacyDay'],Social,10,0.0,en,YourMoneyMattersCanada_facebook
701,701,431918433581020_855651744541018,2016-07-28 10:45:40,http://ow.ly/RQpS302ARlM,"#DYK that you can save time and the hassle of going to the bank or ATM when depositing cheques by snapping a photo with your mobile device? 

Check out the official mobile app of your financial institution to see if this service is available. Be safe and never use a third-party app that claims to help you with e-banking or mobile cheque deposits.  

 
Additional information on online banking: http://ow.ly/RQpS302ARlM",that you can save time and the hassle of going to the bank or ATM when depositing cheques by snapping a photo with your mobile device? Check out the official mobile app of your financial institution to see if this service is available. Be safe and never use a third-party app that claims to help you with e-banking or mobile cheque deposits. Additional information on online banking:,['#DYK'],Environmental,10,0.0,en,YourMoneyMattersCanada_facebook
702,702,431918433581020_791696214269905,2016-03-29 17:45:30,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/791696214269905/?type=3,"When looking to buy a 2016 model car, check out the new EnerGuide label to get the vehicle’s fuel economy, CO2 and smog rating. You can save fuel and money by making an informed choice. 

http://ow.ly/ZUnEw","When looking to buy a model car, check out the new EnerGuide label to get the vehicle’s fuel economy, CO2 and smog rating. You can save fuel and money by making an informed choice.",[],Environmental,9,0.0,en,YourMoneyMattersCanada_facebook
703,703,431918433581020_974892925950232,2016-12-25 10:01:48,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/974892925950232/?type=3,"Wishing holiday cheer to all Canadians, from those hitting the trails in Bella Bella to those celebrating under the northern lights in Goose Bay. #HappyHolidays!","Wishing holiday cheer to all Canadians, from those hitting the trails in Bella Bella to those celebrating under the northern lights in Goose Bay. !",['#HappyHolidays'],Economical,9,0.0,en,YourMoneyMattersCanada_facebook
704,704,431918433581020_1258937907545731,2017-11-29 11:45:20,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1258937907545731/?type=3,Licensed Insolvency Trustees are required to make sure your consumer proposal is reasonable and fair. Meet with an LIT to learn about your options for dealing with overwhelming debt. ow.ly/te8t30cM3da,Licensed Insolvency Trustees are required to make sure your consumer proposal is reasonable and fair. Meet with an LIT to learn about your options for dealing with overwhelming debt.,[],Environmental,9,0.0,en,YourMoneyMattersCanada_facebook
705,705,431918433581020_1132492170190306,2017-06-28 14:45:18,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1132492170190306/?type=3,Overwhelmed by debt? Confused about who to turn to for help? Choose a Licensed Insolvency Trustee (LIT): ow.ly/7MBu309zn60,Overwhelmed by debt? Confused about who to turn to for help? Choose a Licensed Insolvency Trustee (LIT): 0,[],Social,9,0.0,en,YourMoneyMattersCanada_facebook
706,706,431918433581020_1224684040971118,2017-10-18 10:45:21,https://www.facebook.com/YourMoneyMattersCanada/photos/a.501487959957400.1073741828.431918433581020/1224684040971118/?type=3,"Planning to take the family on a winter getaway? This may be a great opportunity to begin teaching your kids about good saving habits.

Talk to your kids about creating a savings goal. If they choose to spend money on something now, that’s money they may not have for souvenirs on their trip. Get more tips about starting money-savvy conversations: http://ow.ly/Hglb30fPDFP","Planning to take the family on a winter getaway? This may be a great opportunity to begin teaching your kids about good saving habits. Talk to your kids about creating a savings goal. If they choose to spend money on something now, that’s money they may not have for souvenirs on their trip. Get more tips about starting money-savvy conversations:",[],Environmental,9,0.3,en,YourMoneyMattersCanada_facebook
707,707,431918433581020_832405536865639,2016-06-14 15:59:04,https://www.facebook.com/CanadianInnovation/videos/139110603161902/,,,[],Social,9,0.0,tl,YourMoneyMattersCanada_facebook
