Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,Reactions_SUM,language,account_name,average_sentiment_score,sentiment,matched_keywords,category
1331,460123390028_10158505712150029,2017-04-07 07:15:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158505712150029/?type=3,"Êtes-vous prêts à faire du ski de printemps? Protégez-vous des rayons UV nocifs. La neige blanche réfléchissante peut faire augmenter l’index UV jusqu’à 85 %! Assurez-vous de porter de l’écran solaire et des lunettes de soleil. Mais surtout, amusez-vous à dévaler les pentes sur de la belle neige réchauffée par le soleil. 🌞 http://ow.ly/KGjV30awJ4T","Êtes-vous prêts à faire du ski de printemps? Protégez-vous des rayons UV nocifs. La neige blanche réfléchissante peut faire augmenter l’index UV jusqu’à %! Assurez-vous de porter de l’écran solaire et des lunettes de soleil. Mais surtout, amusez-vous à dévaler les pentes sur de la belle neige réchauffée par le soleil.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1332,460123390028_10159714276630029,2017-12-08 14:42:09,https://www.facebook.com/ENERGYSTARCan/photos/a.669433423231597.1073741828.669358079905798/905681342940136/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1333,460123390028_10159715374925029,2017-12-08 19:32:40,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391333451323187/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1334,460123390028_10159715433720029,2017-12-08 19:52:15,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391347981321734/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1335,460123390028_10159717101150029,2017-12-09 07:35:15,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391338824655983/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1336,460123390028_10159717101555029,2017-12-09 07:35:31,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391575091299023/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1337,460123390028_10159717792835029,2017-12-09 10:44:08,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391589684630897/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1338,460123390028_10156818452225029,2016-04-19 07:10:18,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10156818452225029/?type=3,"Vous l’avez manqué? Une invitation est lancée à tous les diplômés en sciences, en technologies, en ingénierie ou en mathématiques. Inscrivez-vous aux programmes de stages pour les jeunes d’Environnement et Changement climatique Canada. http://ow.ly/4mQ53j ou http://ow.ly/4mQ53S","Vous l’avez manqué? Une invitation est lancée à tous les diplômés en sciences, en technologies, en ingénierie ou en mathématiques. Inscrivez-vous aux programmes de stages pour les jeunes d’Environnement et Changement climatique Canada. ou",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1339,460123390028_10158316631205029,2017-03-02 14:20:16,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158316631205029/?type=3,Inscrivez-vous et participez à une discussion sur l’énergie propre avec des sommités canadiennes de l’énergie qui aura lieu le 8 mars prochain dans le cadre de la #JournéeInternationaleDeLaFemme http://ow.ly/LF3P309wu6T #JIF2017,Inscrivez-vous et participez à une discussion sur l’énergie propre avec des sommités canadiennes de l’énergie qui aura lieu le mars prochain dans le cadre de la éeInternationaleDeLaFemme,"['#Journ', '#JIF2017']",0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1340,460123390028_10159717799445029,2017-12-09 10:46:26,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/391652864624579/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1341,460123390028_10159719718210029,2017-12-09 19:33:04,https://www.facebook.com/EnvironnementetChangementclimatique/videos/391828564607009/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1342,460123390028_10159721707280029,2017-12-10 08:29:52,https://www.facebook.com/EnvironnementetChangementclimatique/photos/a.377494369373762.1073741828.370233926766473/392062451250287/?type=3,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1343,460123390028_10158281838225029,2017-02-22 15:00:31,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158281838225029/?type=3,"Les partenaires fédéraux, provinciaux et territoriaux travaillent ensemble à la gestion des espèces exotiques envahissantes et à la conservation de nos écosystèmes.

Avec l’aide de notre Programme d’intendance de l’habitat (PIH) pour les espèces en péril (volet espèces en péril), la Corporation du district d’Oak Bay (C. B.) élimine le genêt à balais, l’ajonc d’Europe et la soliva sessile, trois espèces de plantes envahissantes qui constituent une menace sérieuse pour certaines espèces en péril dans le parc Uplands, sur l’île de Vancouver.  
Le projet s’attaque à diverses menaces pour 14 espèces inscrites à la liste de la Loi sur les espèces en péril (LEP), comme l’entosthodon fasciculé, le triphysaire versicolore et le jonc de Kellogg. 

Pour en apprendre davantage sur le PIH, veuillez visiter : http://ow.ly/2IQm309fX1w","Les partenaires fédéraux, provinciaux et territoriaux travaillent ensemble à la gestion des espèces etiques envahissantes et à la conservation de nos écosystèmes. Avec l’aide de notre Programme d’intendance de l’habitat (PIH) pour les espèces en péril (volet espèces en péril), la Corporation du district d’Oak Bay (C. B.) élimine le genêt à balais, l’ajonc d’Europe et la soliva sessile, trois espèces de plantes envahissantes qui constituent une menace sérieuse pour certaines espèces en péril dans le parc Uplands, sur l’île de Vancouver. Le projet s’attaque à diverses menaces pour espèces inscrites à la liste de la Loi sur les espèces en péril (LEP), comme l’entosthodon fasciculé, le triphysaire versicolore et le jonc de Kellogg. Pour en apprendre davantage sur le PIH, veuillez visiter :",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1344,460123390028_10159728196760029,2017-12-11 17:08:33,https://www.facebook.com/EnvironnementetChangementclimatique/videos/392693231187209/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1345,460123390028_10159710821675029,2017-12-07 19:39:53,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390816041374928/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1346,460123390028_10159710478990029,2017-12-07 17:52:46,https://www.facebook.com/EnvironnementetChangementclimatique/videos/390792951377237/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1347,460123390028_10159680302290029,2017-12-01 10:10:29,https://www.facebook.com/EnvironnementetChangementclimatique/videos/387589845030881/,,,[],0,0,0,0,0,0,0,0,0,0,0,tl,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1348,460123390028_10159703959145029,2017-12-06 11:57:03,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10159703959145029/?type=3,"Saviez-vous que les émissions de trois polluants atmosphériques ont chuté d’environ 90 % depuis 1990? Poursuivons l’excellent travail! 👍 

Consultez les résultats les plus récents des indicateurs environnementaux d’Environnement et Changement climatique Canada : http://ow.ly/7VZl30h3svS 
#EnvCdn #Durabilité #Indicateurs",Saviez-vous que les émissions de trois polluants atmosphériques ont chuté d’environ % depuis ? Poursuivons l’excellent travail! Consultez les résultats les plus récents des indicateurs environnementaux d’Environnement et Changement climatique Canada : é,"['#EnvCdn', '#Durabilit', '#Indicateurs']",0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1349,460123390028_10158785274800029,2017-06-01 09:55:06,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158785274800029/?type=3,"La rivière Outaouais doit être un endroit où les Canadiens peuvent nager, boire et pêcher. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a annoncé la tenue prochaine d’une étude sur la création potentielle d’un conseil du bassin versant pour la rivière Outaouais. L’étude comprendra une analyse des indicateurs, comme la qualité de l’eau, la biodiversité et l’intégrité du littoral, de même qu’une évaluation des valeurs économiques, culturelles, patrimoniales et naturelles du bassin versant de la rivière Outaouais.","La rivière Outaouais doit être un endroit où les Canadiens peuvent nager, boire et pêcher. La ministre de l’Environnement et du Changement climatique, Catherine McKenna, a annoncé la tenue prochaine d’une étude sur la création potentielle d’un conseil du bassin versant pour la rivière Outaouais. L’étude comprendra une analyse des indicateurs, comme la qualité de l’eau, la biodiversité et l’intégrité du littoral, de même qu’une évaluation des valeurs économiques, culturelles, patrimoniales et naturelles du bassin versant de la rivière Outaouais.",[],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1350,460123390028_10157385150775029,2016-09-01 13:25:10,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157385150775029/?type=3,"Les boîtes à lunch écolos sans déchet ne sont qu’un des moyens de relever le #DéfiRentrée de cette année.  
Montrez-nous votre engagement en téléchargeant le certificat de défi et en publiant des photos, des histoires et vos propres conseils pour que cette année scolaire soit écolo! http://ow.ly/RdeJ303Ocg6","Les boîtes à lunch écolos sans déchet ne sont qu’un des moyens de relever le éfiRentrée de cette année. Montrez-nous votre engagement en téléchargeant le certificat de défi et en publiant des photos, des histoires et vos propres conseils pour que cette année scolaire soit écolo!",['#D'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1351,460123390028_10158770852670029,2017-05-29 14:35:04,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10158770852670029/?type=3,"Le #MoisDuVélo 2017 débute aujourd’hui, et ce jusqu’au 30 juin. Est-ce que vous vous êtes déjà interrogé sur les avantages environnementaux du cyclisme? C'est un excellent moyen de réduire la pollution atmosphérique et les gaz à effet de serre. 

Consultez les prévisions météo avant de quitter et préparez-vous à rouler, 🇨🇦! 🚴‍♀️ 🚴‍♂️ http://ow.ly/Sq0N30c8hDM","Le élo débute aujourd’hui, et ce jusqu’au juin. Est-ce que vous vous êtes déjà interrogé sur les avantages environnementaux du cyclisme? C'est un excellent moyen de réduire la pollution atmosphérique et les gaz à effet de serre. Consultez les prévisions météo avant de quitter et préparez-vous à rouler, 🇨🇦! ‍️ ‍️",['#MoisDuV'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
1352,460123390028_10157413662470029,2016-09-07 06:40:30,https://www.facebook.com/EnvironnementetressourcesnaturellesauCanada/photos/a.481746145028.384353.460123390028/10157413662470029/?type=3,"Le transport est une source majeure d’émissions de gaz à effet de serre qui contribuent aux changements climatiques. Nous pouvons tous jouer un rôle en faisant des choix écologiques pour se rendre à l’école. Dites-nous comment vous vous rendez à l’école de façon écologique! 
Dites-nous quel autre engagement du #DéfiRentrée vous allez prendre au cours de l’année scolaire; consultez notre certificat d’engagement et écrivez-nous! http://ow.ly/f7TE303XeKd",Le transport est une source majeure d’émissions de gaz à effet de serre qui contribuent aux changements climatiques. Nous pouvons tous jouer un rôle en faisant des choix écologiques pour se rendre à l’école. Dites-nous comment vous vous rendez à l’école de façon écologique! Dites-nous quel autre engagement du éfiRentrée vous allez prendre au cours de l’année scolaire; consultez notre certificat d’engagement et écrivez-nous! d,['#D'],0,0,0,0,0,0,0,0,0,0,0,fr,EnvironnementetressourcesnaturellesauCanada_facebook,0.0,neutral,[],['other']
