Unnamed: 0,likes,mediaid,caption,url,caption_mentions,comments,id,typename,owner_username,tagged_users,date,shortcode,is_video,caption_hashtags,owner_id,video_url,text_filtered,text_tokenized,text_stemmed
315,4423,1.62581e+18,"With the sun peeking through the majestic mountains among the fall foliage, we can’t think of a dreamier place to elore than the beautiful Mount Revelstoke National Park! : ..... ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/326d99cc88686b70c3f3efae101568e9/5AFD4497/t51.2885-15/e35/22429991_119809708715215_9027321627494318080_n.jpg,"[""nocturnalcrime""]",25,2017-10-14_18-47-18,GraphImage,parks.canada,[],2017-10-14T18:47:18,BaQDFgvngJc,False,"[""mountrevelstoke"",""mountrevelstokenp"",""explorebc"",""bc"",""beautifulbc"",""hellobc"",""tourismbc"",""travelbc"",""britishcolumbia"",""beautifulbritishcolumbia"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""rockymountain"",""travelphotography""]",4143631778,,sun peeking majestic mountains among fall foliage think dreamier place elore beautiful Mount Revelstoke National Park,"['sun', 'peeking', 'majestic', 'mountains', 'among', 'fall', 'foliage', 'think', 'dreamier', 'place', 'elore', 'beautiful', 'Mount', 'Revelstoke', 'National', 'Park']","[u'sun', u'peek', u'majest', u'mountain', u'among', u'fall', u'foliag', u'think', u'dreamier', u'place', u'elor', u'beauti', u'mount', u'revelstok', u'nation', u'park']"
316,3561,1.6265e+18,"With the bluest of skies and sandiest of beaches, Prince Edward Island National Park is an east coast paradise and the perfect stop on your autumn road trip! ️ : ..... ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/29c0d64c49643caa1f33b1aaba3aa5da/5AD9E4C0/t51.2885-15/e35/22430508_377390146028732_8257423794516262912_n.jpg,"[""lansphotography""]",18,2017-10-15_17-27-25,GraphImage,parks.canada,[],2017-10-15T17:27:25,BaSevOmnNfj,False,"[""pei"",""princeedwardisland"",""princeedwardislandnp"",""explorepei"",""eastcoast"",""forest"",""canada150"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""view"",""vacation"",""adventure"",""roadtrip"",""ocean""]",4143631778,,bluest skies sandiest beaches Prince Edward Island National Park east coast paradise perfect stop autumn road trip,"['bluest', 'skies', 'sandiest', 'beaches', 'Prince', 'Edward', 'Island', 'National', 'Park', 'east', 'coast', 'paradise', 'perfect', 'stop', 'autumn', 'road', 'trip']","[u'bluest', u'sky', u'sandiest', u'beach', u'princ', u'edward', u'island', u'nation', u'park', u'east', u'coast', u'paradis', u'perfect', u'stop', u'autumn', u'road', u'trip']"
317,4209,1.62721e+18,"Planning your next adventure? With the world’s highest tides, lush forests, and rich Atlantic culture, Fundy National Park is a destination worth eloring! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/942d44e82869a4cf246e108a18dd6aeb/5AEAAFA9/t51.2885-15/e35/22500132_154449995154581_567368474041516032_n.jpg,"[""lb_photo""]",91,2017-10-16_17-08-34,GraphImage,parks.canada,[],2017-10-16T17:08:34,BaVBYGMnMvp,False,"[""fundynp"",""fundy"",""newbrunswick"",""nb"",""wanderlust"",""waterfalls"",""nationalpark"",""park"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""ilovetravel"",""getoutside"",""travel"",""traveller"",""travelphotography"",""view"",""vacation"",""adventure"",""roadtrip"",""canada150"",""parkscanada""]",4143631778,,Planning next adventure highest tides lush forests rich Atlantic culture Fundy National Park destination worth eloring,"['Planning', 'next', 'adventure', 'highest', 'tides', 'lush', 'forests', 'rich', 'Atlantic', 'culture', 'Fundy', 'National', 'Park', 'destination', 'worth', 'eloring']","[u'plan', u'next', u'adventur', u'highest', u'tide', u'lush', u'forest', u'rich', u'atlant', u'cultur', u'fundi', u'nation', u'park', u'destin', u'worth', u'elor']"
318,2682,1.62798e+18,"Don’t necessarily think of Nunavut when it comes to fall colours? Let this stunning photo from Sirmilik National Park change your mind! Prime visiting time is May to September, so you’ve got lots of time to start planning your adventure to one of Nunavut’s most accessible parks!: ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/fc573c3a5f73e7d03509161d89f1122c/5AF5B513/t51.2885-15/e35/22580523_1498364403604867_8425537657819365376_n.jpg,"[""quicksilverthoughts""]",5,2017-10-17_18-35-44,GraphImage,parks.canada,[],2017-10-17T18:35:44,BaXwJZkHSiA,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""nunavut"",""sirmilik"",""sirmiliknp""]",4143631778,,necessarily think Nunavut comes fall colours Let stunning photo Sirmilik National Park change mind Prime visiting time May September got lots time start planning adventure one accessible parks,"['necessarily', 'think', 'Nunavut', 'comes', 'fall', 'colours', 'Let', 'stunning', 'photo', 'Sirmilik', 'National', 'Park', 'change', 'mind', 'Prime', 'visiting', 'time', 'May', 'September', 'got', 'lots', 'time', 'start', 'planning', 'adventure', 'one', 'accessible', 'parks']","[u'necessarili', u'think', u'nunavut', u'come', u'fall', u'colour', u'let', u'stun', u'photo', u'sirmilik', u'nation', u'park', u'chang', u'mind', u'prime', u'visit', u'time', u'may', u'septemb', u'got', u'lot', u'time', u'start', u'plan', u'adventur', u'one', u'access', u'park']"
319,2725,1.62866e+18,"Picture yourself in Riding Mountain National Park, where yellow goldenrods sway in prairie meadows, and you can feel the fall breeze kissing your skin! If you’re looking for a year-round all-weather park, this is the one for you!: ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/9570650e5e6b120932f7c7646e57009e/5AF2D310/t51.2885-15/e35/22580834_1976951332586605_5764949750323347456_n.jpg,"[""debbieristimaki""]",10,2017-10-18_16-54-20,GraphImage,parks.canada,[],2017-10-18T16:54:20,BaaJVjDH079,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""rmnp"",""ridingnp"",""ridingmountain"",""manitoba""]",4143631778,,Picture Riding Mountain National Park yellow goldenrods sway prairie meadows feel fall breeze kissing skin looking year round weather park one,"['Picture', 'Riding', 'Mountain', 'National', 'Park', 'yellow', 'goldenrods', 'sway', 'prairie', 'meadows', 'feel', 'fall', 'breeze', 'kissing', 'skin', 'looking', 'year', 'round', 'weather', 'park', 'one']","[u'pictur', u'ride', u'mountain', u'nation', u'park', u'yellow', u'goldenrod', u'sway', u'prairi', u'meadow', u'feel', u'fall', u'breez', u'kiss', u'skin', u'look', u'year', u'round', u'weather', u'park', u'one']"
320,2708,1.62939e+18,"If this photo of Prince Albert National Park doesn’t make you reach for a sweater and a warm drink, we don’t know what will!: ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/4630218284514b3de2b6a56f795e9dfe/5AEC25A9/t51.2885-15/e35/22637500_474140599651872_2283437663774048256_n.jpg,"[""woman_ofthe_forest""]",9,2017-10-19_17-13-09,GraphImage,parks.canada,[],2017-10-19T17:13:09,BacwSUHnAne,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""panp"",""princealbertnp""]",4143631778,,photo Prince Albert National Park make reach sweater warm drink know,"['photo', 'Prince', 'Albert', 'National', 'Park', 'make', 'reach', 'sweater', 'warm', 'drink', 'know']","[u'photo', u'princ', u'albert', u'nation', u'park', u'make', u'reach', u'sweater', u'warm', u'drink', u'know']"
321,2910,1.63013e+18,Think reds and greens scream a certain winter holiday? Terra Nova National Park would like to remind you that they can mean fall too!: ,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3f11ab92ce750bed4b71066e25a0cb17/5AF91587/t51.2885-15/e35/22708726_241267676403713_142078935490887680_n.jpg,"[""amejia500""]",12,2017-10-20_17-46-23,GraphImage,parks.canada,[],2017-10-20T17:46:23,BafY4etnzjx,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""terranova"",""terranovanp"",""newfoundland"",""eastcoast""]",4143631778,,Think reds greens scream certain winter holiday Terra Nova National Park would like remind mean fall,"['Think', 'reds', 'greens', 'scream', 'certain', 'winter', 'holiday', 'Terra', 'Nova', 'National', 'Park', 'would', 'like', 'remind', 'mean', 'fall']","[u'think', u'red', u'green', u'scream', u'certain', u'winter', u'holiday', u'terra', u'nova', u'nation', u'park', u'would', u'like', u'remind', u'mean', u'fall']"
322,4213,1.63086e+18,"Is there a more picturesque fall destination than Kejimkujik National Park and National Historic Site? If you can find one, show us with !: ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/cdd3e2d1568f46be2f335c92f9e27dc5/5AEB5CB1/t51.2885-15/e35/22639569_1982089355360291_1595172702233034752_n.jpg,"[""nicole_handspiker""]",18,2017-10-21_17-46-12,GraphImage,parks.canada,[],2017-10-21T17:46:12,Bah9qBIHp0R,False,"[""parkscanada"",""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""keji"",""kejimkujiknp"",""novascotia"",""discoverns""]",4143631778,,picturesque fall destination Kejimkujik National Park National Historic Site find one show us,"['picturesque', 'fall', 'destination', 'Kejimkujik', 'National', 'Park', 'National', 'Historic', 'Site', 'find', 'one', 'show', 'us']","[u'picturesqu', u'fall', u'destin', u'kejimkujik', u'nation', u'park', u'nation', u'histor', u'site', u'find', u'one', u'show', 'us']"
323,3283,1.63155e+18,"You need not look up to the trees for the most beautiful fall colours, sometimes they’re right under your nose…: Fundy National Park : ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/94b9da46ee6b916fcd2a7b589cc21df4/5AFA8EDC/t51.2885-15/e35/22637629_787697354765980_4747619401178546176_n.jpg,"[""teeterlophy""]",10,2017-10-22_16-43-05,GraphImage,parks.canada,[],2017-10-22T16:43:05,BakbOuBnNKU,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""fundy"",""nb"",""fundynp""]",4143631778,,need look trees beautiful fall colours sometimes right Fundy National Park,"['need', 'look', 'trees', 'beautiful', 'fall', 'colours', 'sometimes', 'right', 'Fundy', 'National', 'Park']","[u'need', u'look', u'tree', u'beauti', u'fall', u'colour', u'sometim', u'right', u'fundi', u'nation', u'park']"
324,4257,1.63229e+18,"Pumpkin spice, and everything nice! How many gorgeous fall colours can you count in this stunning photo of the Rideau Canal National Historic Site? If you’re a fall-chaser, this site is a must!: ",https://instagram.fyvr3-1.fna.fbcdn.net/vp/5fb255e21f0cf92fd402d5dd7d0d9ab7/5AE5FE7A/t51.2885-15/e35/22710345_761851147334540_1600927065056477184_n.jpg,"[""charliebear1611""]",22,2017-10-23_17-15-41,GraphImage,parks.canada,[],2017-10-23T17:15:41,BanDwRFnndt,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""rideaucanal"",""jonesfalls"",""rideau"",""rideacanalnhs"",""ontario"",""fall""]",4143631778,,Pumpkin spice everything nice many gorgeous fall colours count stunning photo Rideau Canal National Historic Site fall chaser site must,"['Pumpkin', 'spice', 'everything', 'nice', 'many', 'gorgeous', 'fall', 'colours', 'count', 'stunning', 'photo', 'Rideau', 'Canal', 'National', 'Historic', 'Site', 'fall', 'chaser', 'site', 'must']","[u'pumpkin', u'spice', u'everyth', u'nice', u'mani', u'gorgeous', u'fall', u'colour', u'count', u'stun', u'photo', u'rideau', u'canal', u'nation', u'histor', u'site', u'fall', u'chaser', u'site', u'must']"
325,5264,1.63303e+18,The vibrant colours of La Mauricie National Park are unparalleled! Plan your fall adventure today. : .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/55c35a69aff9eb084f9d28b7b773845e/5AE07A91/t51.2885-15/e35/22794387_171237773456393_4516856890038157312_n.jpg,"[""focused_on_canada""]",33,2017-10-24_17-41-27,GraphImage,parks.canada,[],2017-10-24T17:41:27,Baprf5mHanv,False,"[""mauricienp"",""mauricie"",""parkscanada"",""natureaddicts"",""exploreeverything"",""landscape_capture"",""instanature_canada"",""instanature_canada"",""explorecanada"",""explorequebec"",""landscape"",""wildernessculture"",""enjoycanada"",""findyourselfoutside"",""outbackcollective"",""freshairandfreedom"",""explorequebec"",""canada150"",""quebec""]",4143631778,,vibrant colours La Mauricie National Park unparalleled Plan fall adventure today,"['vibrant', 'colours', 'La', 'Mauricie', 'National', 'Park', 'unparalleled', 'Plan', 'fall', 'adventure', 'today']","[u'vibrant', u'colour', 'la', u'maurici', u'nation', u'park', u'unparallel', u'plan', u'fall', u'adventur', u'today']"
326,3719,1.6337e+18,There’s just something about a prairie sky… Is this a photo or a watercolour?? Prince Albert National Park: .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/52e7d1669911cfe8fe149f6c4519ea10/5ADAE44F/t51.2885-15/e35/22710709_315665648842083_7478753748534165504_n.jpg,"[""amandaglasel""]",15,2017-10-25_16-00-39,GraphImage,parks.canada,[],2017-10-25T16:00:39,BasEwcsnHF6,False,"[""canada"",""parkscanada"",""explorecanada"",""ohcanada"",""enjoycanada"",""tourcanada"",""instatravel"",""travelgram"",""tourism"",""instago"",""wanderlust"",""ilovetravel"",""getoutside"",""travel"",""travelphotography"",""roadtrip"",""canada150"",""panp"",""princealbertnp"",""exploresask"",""saskatchewan""]",4143631778,,something prairie photo watercolour Prince Albert National Park,"['something', 'prairie', 'photo', 'watercolour', 'Prince', 'Albert', 'National', 'Park']","[u'someth', u'prairi', u'photo', u'watercolour', u'princ', u'albert', u'nation', u'park']"
327,2998,1.63443e+18,"Make your way to Pukaskwa National Park, where haunting loon songs score the gorgeous sunsets like this one.: .cormier.....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0d983cb799733d6cc8d1bf864f9d0232/5AFECB85/t51.2885-15/e35/22802190_121369261960751_1024067263046615040_n.jpg,"[""jake.cormier""]",11,2017-10-26_16-13-38,GraphImage,parks.canada,[],2017-10-26T16:13:38,BaurCaKHrrk,False,"[""pukaskwanationalpark"",""pukaskwa"",""parkscanada"",""ontario"",""discoveron"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""hiking"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""tourism"",""traveltheworld"",""parkscanada"",""canada150"",""sunset"",""lakesuperior""]",4143631778,,Make way Pukaskwa National Park haunting loon songs score gorgeous sunsets like one cormier,"['Make', 'way', 'Pukaskwa', 'National', 'Park', 'haunting', 'loon', 'songs', 'score', 'gorgeous', 'sunsets', 'like', 'one', 'cormier']","[u'make', u'way', u'pukaskwa', u'nation', u'park', u'haunt', u'loon', u'song', u'score', u'gorgeous', u'sunset', u'like', u'one', u'cormier']"
328,2626,1.63517e+18,"Located at the most eastern edge of Canada, Cape Spear Lighthouse National Historic Site is not only historically significant but geographically as well! : .....",https://instagram.fyvr3-1.fna.fbcdn.net/vp/0c24e7ceeb00842568c9d32529af8362/5AF52E6B/t51.2885-15/e35/22794111_1982066528714506_2452853116916203520_n.jpg,"[""gablw""]",11,2017-10-27_16-40-25,GraphImage,parks.canada,[],2017-10-27T16:40:25,BaxS5exHjvO,False,"[""capespear"",""lighthouse"",""sunrise"",""newfoundland"",""newfoundlandtourism"",""ocean"",""stjohns"",""earlybird"",""canada"",""parkscanada"",""parkslife"",""wanderlust"",""maritimes"",""history"",""morningmotivation"",""east"",""eastcoast"",""instatravel""]",4143631778,,Located eastern edge Canada Cape Spear Lighthouse National Historic Site historically significant geographically well,"['Located', 'eastern', 'edge', 'Canada', 'Cape', 'Spear', 'Lighthouse', 'National', 'Historic', 'Site', 'historically', 'significant', 'geographically', 'well']","[u'locat', u'eastern', u'edg', u'canada', u'cape', u'spear', u'lighthous', u'nation', u'histor', u'site', u'histor', u'signific', u'geograph', u'well']"
329,5387,1.63587e+18,The wandering coastal pathways of Gros Morne National Park are calling your name... : .....,https://instagram.fyvr3-1.fna.fbcdn.net/vp/a70325f4acfb2eba13bb2381764cc462/5AF72BFF/t51.2885-15/e35/22794514_296598797504733_5953160006122602496_n.jpg,"[""cjonesphoto""]",24,2017-10-28_15-39-25,GraphImage,parks.canada,[],2017-10-28T15:39:25,BazwtmnHX4L,False,"[""grosmorne"",""grosmornenp"",""nl"",""newfoundland"",""coastal"",""liveyouradventure"",""instatravel"",""vacation"",""travelgram"",""travel"",""liveoutdoors"",""instago"",""wanderlust"",""wanderer"",""travelphotography"",""ilovetravel"",""trip"",""vacay"",""traveltheworld"",""parkscanada"",""canada150"",""bucketlist"",""destinationcanada"",""dreamy"",""eastcoast""]",4143631778,,wandering coastal pathways Gros Morne National Park calling name,"['wandering', 'coastal', 'pathways', 'Gros', 'Morne', 'National', 'Park', 'calling', 'name']","[u'wander', u'coastal', u'pathway', u'gros', u'morn', u'nation', u'park', u'call', u'name']"
