,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,status_id,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,status_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_original,category
1027,1027,1027,1027,377625007887_10154298093857888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154298093857888/?type=3,2016-06-20 19:01:15,1,1,0,0,0,1,0,0,0,0,Le premier siège d’auto pour enfant a été conçu en .,[],[],Le premier ge auto pour enfant en 1962,"['Le', 'premier', 'ge', 'auto', 'pour', 'enfant', 'en', '1962']","['le', u'premier', 'ge', u'auto', u'pour', u'enfant', 'en', u'1962']",Le premier siège d’auto pour enfant a été conçu en 1962.,Social
1028,1028,1028,1028,377625007887_10154297326657888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154297326657888/?type=3,2016-06-20 12:28:20,4,0,7,2,2,0,0,0,0,0,Rappel : VUS Mercedes-Benz GLE AMG . Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur.,[],['http://www.tc.gc.ca/gmgwh'],Rappel VUS Mercedes Benz GLE AMG 2016 Un de le lectronique pourrait faire le moteur http www tc gc ca gmgwh,"['Rappel', 'VUS', 'Mercedes', 'Benz', 'GLE', 'AMG', '2016', 'Un', 'de', 'le', 'lectronique', 'pourrait', 'faire', 'le', 'moteur', 'http', 'www', 'tc', 'gc', 'ca', 'gmgwh']","[u'rappel', u'vus', u'merced', u'benz', u'gle', u'amg', u'2016', 'un', 'de', 'le', u'lectroniqu', u'pourrait', u'fair', 'le', u'moteur', u'http', u'www', 'tc', 'gc', 'ca', u'gmgwh']",Rappel : VUS Mercedes-Benz GLE AMG 2016. Un problème d’unité de contrôle électronique pourrait faire arrêter le moteur. http://www.tc.gc.ca/gmgwh,Environmental
1029,1029,1029,1029,377625007887_10154296608092888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154296608092888/?type=3,2016-06-20 07:01:37,2,0,1,2,0,0,0,0,0,0,Le saviez-vous? La ligne E du SkyTrain de la ville de Vancouver a été construite pour E . City of Vancouver - Local Government,[],[],Le saviez vous La ligne Expo du SkyTrain de la ville de Vancouver construite pour Expo 86 City Vancouver Local Government,"['Le', 'saviez', 'vous', 'La', 'ligne', 'Expo', 'du', 'SkyTrain', 'de', 'la', 'ville', 'de', 'Vancouver', 'construite', 'pour', 'Expo', '86', 'City', 'Vancouver', 'Local', 'Government']","['le', u'saviez', u'vous', 'la', u'lign', u'expo', 'du', u'skytrain', 'de', 'la', u'vill', 'de', u'vancouv', u'construit', u'pour', u'expo', '86', u'citi', u'vancouv', u'local', u'govern']",Le saviez-vous? La ligne Expo du SkyTrain de la ville de Vancouver a été construite pour Expo 86. City of Vancouver - Local Government,Social
1030,1030,1030,1030,377625007887_10154291245362888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154291245362888/?type=3,2016-06-18 07:01:34,1,1,0,1,0,0,0,0,0,0,"Avec notre Guide de sécurité nautique, restez à flot cet été. c1c",[],['http://www.tc.gc.ca/aq'],Avec notre Guide de nautique restez flot cet http www tc gc ca aqc1c,"['Avec', 'notre', 'Guide', 'de', 'nautique', 'restez', 'flot', 'cet', 'http', 'www', 'tc', 'gc', 'ca', 'aqc1c']","[u'avec', u'notr', u'guid', 'de', u'nautiqu', u'restez', u'flot', u'cet', u'http', u'www', 'tc', 'gc', 'ca', u'aqc1c']","Avec notre Guide de sécurité nautique, restez à flot cet été. http://www.tc.gc.ca/aqc1c",Social
1031,1031,1031,1031,377625007887_10154290049342888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154290049342888/?type=3,2016-06-17 19:01:17,0,0,0,0,0,0,0,0,0,0,Quelques coups de pagaie en vue ce week-end? Vous devez toujours avoir un gilet de sauvetage ou VFI par personne à bord.,[],[],Quelques coups de pagaie en vue ce week end Vous devez toujours avoir un gilet de sauvetage ou VFI par personne bord,"['Quelques', 'coups', 'de', 'pagaie', 'en', 'vue', 'ce', 'week', 'end', 'Vous', 'devez', 'toujours', 'avoir', 'un', 'gilet', 'de', 'sauvetage', 'ou', 'VFI', 'par', 'personne', 'bord']","[u'quelqu', u'coup', 'de', u'pagai', 'en', u'vue', 'ce', u'week', u'end', u'vous', u'devez', u'toujour', u'avoir', 'un', u'gilet', 'de', u'sauvetag', 'ou', u'vfi', u'par', u'personn', u'bord']",Quelques coups de pagaie en vue ce week-end? Vous devez toujours avoir un gilet de sauvetage ou VFI par personne à bord.,Environmental
1032,1032,1032,1032,377625007887_10154288771217888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154288771217888/?type=3,2016-06-17 10:01:25,2,0,8,2,0,0,0,0,0,0,Rappel : Infiniti Q50 -2016. La direction adaptative pourrait mal fonctionner au démarrage du véhicule.,[],['http://www.tc.gc.ca/tun97'],Rappel Infiniti Q50 2014 2016 La direction adaptative pourrait mal fonctionner au marrage du hicule http www tc gc ca tun97,"['Rappel', 'Infiniti', 'Q50', '2014', '2016', 'La', 'direction', 'adaptative', 'pourrait', 'mal', 'fonctionner', 'au', 'marrage', 'du', 'hicule', 'http', 'www', 'tc', 'gc', 'ca', 'tun97']","[u'rappel', u'infin', u'q50', u'2014', u'2016', 'la', u'direct', u'adapt', u'pourrait', u'mal', u'fonctionn', 'au', u'marrag', 'du', u'hicul', u'http', u'www', 'tc', 'gc', 'ca', u'tun97']",Rappel : Infiniti Q50 2014-2016. La direction adaptative pourrait mal fonctionner au démarrage du véhicule. http://www.tc.gc.ca/tun97,Social
1033,1033,1033,1033,377625007887_10154288388347888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154288388347888/?type=3,2016-06-17 07:01:52,3,1,0,3,0,0,0,0,0,0,L’été est à nos portes! N’oubliez pas votre carte de conducteur d’embarcation de plaisance. En savoir plus :,[],['http://www.tc.gc.ca/frgjq'],est nos portes oubliez pas votre carte de conducteur embarcation de plaisance En savoir plus http www tc gc ca frgjq,"['est', 'nos', 'portes', 'oubliez', 'pas', 'votre', 'carte', 'de', 'conducteur', 'embarcation', 'de', 'plaisance', 'En', 'savoir', 'plus', 'http', 'www', 'tc', 'gc', 'ca', 'frgjq']","[u'est', u'nos', u'port', u'oubliez', u'pas', u'votr', u'cart', 'de', u'conducteur', u'embarc', 'de', u'plaisanc', 'en', u'savoir', u'plus', u'http', u'www', 'tc', 'gc', 'ca', u'frgjq']",L’été est à nos portes! N’oubliez pas votre carte de conducteur d’embarcation de plaisance. En savoir plus : http://www.tc.gc.ca/frgjq,Environmental
1034,1034,1034,1034,377625007887_10154288327422888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154288327422888/?type=3,2016-06-17 06:30:47,2,0,30,1,0,1,0,0,0,0,Rappel : Véhicules Chrysler -2016. Un défaut pourrait faire mal fonctionner le rotor de la pompe de transmission.,[],['http://www.tc.gc.ca/5367y'],Rappel hicules Chrysler 2015 2016 Un faut pourrait faire mal fonctionner le rotor de la pompe de transmission http www tc gc ca 5367y,"['Rappel', 'hicules', 'Chrysler', '2015', '2016', 'Un', 'faut', 'pourrait', 'faire', 'mal', 'fonctionner', 'le', 'rotor', 'de', 'la', 'pompe', 'de', 'transmission', 'http', 'www', 'tc', 'gc', 'ca', '5367y']","[u'rappel', u'hicul', u'chrysler', u'2015', u'2016', 'un', u'faut', u'pourrait', u'fair', u'mal', u'fonctionn', 'le', u'rotor', 'de', 'la', u'pomp', 'de', u'transmiss', u'http', u'www', 'tc', 'gc', 'ca', u'5367i']",Rappel : Véhicules Chrysler 2015-2016. Un défaut pourrait faire mal fonctionner le rotor de la pompe de transmission. http://www.tc.gc.ca/5367y,Environmental
1035,1035,1035,1035,377625007887_10154287081602888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154287081602888/,2016-06-16 18:42:24,253,249,27,221,14,3,2,1,12,0,,[],[],,['nan'],[u'nan'],,Social
1036,1036,1036,1036,377625007887_10154287091362888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154287091362888/?type=3,2016-06-16 18:35:08,2,0,1,2,0,0,0,0,0,0,àTC : Dans minutes vous pourrez discuter en direct avec le ministre Garneau!,['#Parlez'],[],TC Dans 10 minutes vous pourrez discuter en direct avec le ministre Garneau,"['TC', 'Dans', '10', 'minutes', 'vous', 'pourrez', 'discuter', 'en', 'direct', 'avec', 'le', 'ministre', 'Garneau']","['tc', u'dan', '10', u'minut', u'vous', u'pourrez', u'discut', 'en', u'direct', u'avec', 'le', u'ministr', u'garneau']",#ParlezàTC : Dans 10 minutes vous pourrez discuter en direct avec le ministre Garneau!,Economical
1037,1037,1037,1037,377625007887_10154286860932888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154286860932888/?type=3,2016-06-16 16:30:19,6,1,3,6,0,0,0,0,0,0,àTC : Le ministre Garneau vous attend dans une heure pour discuter de vos eériences en tant que passagers!,['#Parlez'],[],TC Le ministre Garneau vous attend dans une heure pour discuter de vos riences en tant que passagers,"['TC', 'Le', 'ministre', 'Garneau', 'vous', 'attend', 'dans', 'une', 'heure', 'pour', 'discuter', 'de', 'vos', 'riences', 'en', 'tant', 'que', 'passagers']","['tc', 'le', u'ministr', u'garneau', u'vous', u'attend', u'dan', u'une', u'heur', u'pour', u'discut', 'de', u'vos', u'rienc', 'en', u'tant', u'que', u'passag']",#ParlezàTC : Le ministre Garneau vous attend dans une heure pour discuter de vos expériences en tant que passagers!,Economical
1038,1038,1038,1038,377625007887_10154286728442888,"VÉHICULES ROUTIERS (voitures, VUS, fourgonnettes, camionnettes.",photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10153795890792888.1073741827.377625007887/10154286728442888/?type=3,2016-06-16 15:24:43,5,0,9,3,0,2,0,0,0,0,"Rappel : Volkswagen Golf Wagon -2011. Un fusible pourrait surchauffer, ce qui causerait une perte partielle de l’éclairage extérieur.",[],['http://www.tc.gc.ca/1dx1f'],Rappel Volkswagen Golf Wagon 2010 2011 Un fusible pourrait surchauffer ce qui causerait une perte partielle de clairage rieur http www tc gc ca 1dx1f,"['Rappel', 'Volkswagen', 'Golf', 'Wagon', '2010', '2011', 'Un', 'fusible', 'pourrait', 'surchauffer', 'ce', 'qui', 'causerait', 'une', 'perte', 'partielle', 'de', 'clairage', 'rieur', 'http', 'www', 'tc', 'gc', 'ca', '1dx1f']","[u'rappel', u'volkswagen', u'golf', u'wagon', u'2010', u'2011', 'un', u'fusibl', u'pourrait', u'surchauff', 'ce', u'qui', u'causerait', u'une', u'pert', u'partiell', 'de', u'clairag', u'rieur', u'http', u'www', 'tc', 'gc', 'ca', u'1dx1f']","Rappel : Volkswagen Golf Wagon 2010-2011. Un fusible pourrait surchauffer, ce qui causerait une perte partielle de l’éclairage extérieur. http://www.tc.gc.ca/1dx1f",Environmental
1039,1039,1039,1039,377625007887_10154286111327888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154286111327888/?type=3,2016-06-16 11:02:40,2,0,1,2,0,0,0,0,0,0,Consultez toujours la météo avant d’utiliser votre drone. Pour en savoir plus :,[],['Canada.ca/securite-drones'],Consultez toujours la avant utiliser votre drone Pour en savoir plus Canada ca securite drones,"['Consultez', 'toujours', 'la', 'avant', 'utiliser', 'votre', 'drone', 'Pour', 'en', 'savoir', 'plus', 'Canada', 'ca', 'securite', 'drones']","[u'consultez', u'toujour', 'la', u'avant', u'utilis', u'votr', u'drone', u'pour', 'en', u'savoir', u'plus', u'canada', 'ca', u'securit', u'drone']",Consultez toujours la météo avant d’utiliser votre drone. Pour en savoir plus : Canada.ca/securite-drones,Social
1040,1040,1040,1040,377625007887_10154286002362888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154286002362888/?type=3,2016-06-16 10:34:34,3,0,2,3,0,0,0,0,0,0,Enfin jeudi! Ce soir à h (HAE) le ministre Garneau sera en direct sur Facebook pour écouter vos eériences en tant que passagers. àTC,['#Parlez'],['http://ow.ly/ODkw301dcjN'],Enfin jeudi Ce soir 19 45 HAE le ministre Garneau sera en direct sur Facebook pour couter vos riences en tant que passagers TC http ow ly ODkw301dcjN,"['Enfin', 'jeudi', 'Ce', 'soir', '19', '45', 'HAE', 'le', 'ministre', 'Garneau', 'sera', 'en', 'direct', 'sur', 'Facebook', 'pour', 'couter', 'vos', 'riences', 'en', 'tant', 'que', 'passagers', 'TC', 'http', 'ow', 'ly', 'ODkw301dcjN']","[u'enfin', u'jeudi', 'ce', u'soir', '19', '45', u'hae', 'le', u'ministr', u'garneau', u'sera', 'en', u'direct', u'sur', u'facebook', u'pour', u'couter', u'vos', u'rienc', 'en', u'tant', u'que', u'passag', 'tc', u'http', 'ow', 'ly', u'odkw301dcjn']","Enfin jeudi! Ce soir à 19 h 45 (HAE) le ministre Garneau sera en direct sur Facebook pour écouter vos expériences en tant que passagers. #ParlezàTC 

http://ow.ly/ODkw301dcjN",Economical
1041,1041,1041,1041,377625007887_10154284486912888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154284486912888/?type=3,2016-06-15 19:01:20,5,0,0,4,1,0,0,0,0,0,Le saviez-vous? Les agents de bord renouvellent leurs qualifications annuellement.,[],[],saviez Les agents bord renouvellent leurs qualifications annuellement,"['saviez', 'Les', 'agents', 'bord', 'renouvellent', 'leurs', 'qualifications', 'annuellement']","[u'saviez', u'les', u'agent', u'bord', u'renouvel', u'leur', u'qualif', u'annuel']",Le saviez-vous? Les agents de bord renouvellent leurs qualifications annuellement.,Environmental
1042,1042,1042,1042,377625007887_10154284100242888,Timeline Photos,photo,https://www.facebook.com/TransportsetInfrastructureauCanada/photos/a.10151491514147888.1073741825.377625007887/10154284100242888/?type=3,2016-06-15 15:02:11,0,0,0,0,0,0,0,0,0,0,Vive la planche à pagaie… en toute sécurité! Bonne Semaine nationale du pagayage! 8,[],['http://www.tc.gc.ca/5ldm'],Vive la planche en toute Bonne Semaine nationale du pagayage http www tc gc ca 5ldm8,"['Vive', 'la', 'planche', 'en', 'toute', 'Bonne', 'Semaine', 'nationale', 'du', 'pagayage', 'http', 'www', 'tc', 'gc', 'ca', '5ldm8']","[u'vive', 'la', u'planch', 'en', u'tout', u'bonn', u'semain', u'national', 'du', u'pagayag', u'http', u'www', 'tc', 'gc', 'ca', u'5ldm8']","Vive la planche à pagaie… en toute sécurité! Bonne Semaine nationale du pagayage!
http://www.tc.gc.ca/5ldm8",Social
1043,1043,1043,1043,377625007887_10154283857232888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154283857232888/,2016-06-15 13:02:19,2,0,1,2,0,0,0,0,0,0,Notre Dash7 entreposé dans sa nouvelle demeure à la base des Forces canadiennes de Goose Bay. Sa mission : surveiller les eaux canadiennes de l’Est et de l’Arctique.,[],[],Notre Dash7 dans sa nouvelle demeure la base des Forces canadiennes de Goose Bay Sa mission surveiller les eaux canadiennes de Est et de Arctique,"['Notre', 'Dash7', 'dans', 'sa', 'nouvelle', 'demeure', 'la', 'base', 'des', 'Forces', 'canadiennes', 'de', 'Goose', 'Bay', 'Sa', 'mission', 'surveiller', 'les', 'eaux', 'canadiennes', 'de', 'Est', 'et', 'de', 'Arctique']","[u'notr', u'dash7', u'dan', 'sa', u'nouvell', u'demeur', 'la', u'base', u'des', u'forc', u'canadienn', 'de', u'goos', u'bay', 'sa', u'mission', u'surveil', u'les', u'eaux', u'canadienn', 'de', u'est', 'et', 'de', u'arctiqu']",Notre Dash7 entreposé dans sa nouvelle demeure à la base des Forces canadiennes de Goose Bay. Sa mission : surveiller les eaux canadiennes de l’Est et de l’Arctique.,Environmental
1044,1044,1044,1044,377625007887_10154283334477888,,video,https://www.facebook.com/TransportsetInfrastructureauCanada/videos/10154283334477888/,2016-06-15 08:48:13,9,0,24,9,0,0,0,0,0,0,Le ministre Garneau à l’écoute! En direct sur Facebook demain à h (HAE). Utilisez àTC pour lui faire part de votre eérience de passager au Canada.,['#Parlez'],['http://ow.ly/Yz8t300ReEo'],Le ministre Garneau coute En direct sur Facebook demain 19 45 HAE Utilisez TC pour lui faire part de votre rience de passager au Canada http ow ly Yz8t300ReEo,"['Le', 'ministre', 'Garneau', 'coute', 'En', 'direct', 'sur', 'Facebook', 'demain', '19', '45', 'HAE', 'Utilisez', 'TC', 'pour', 'lui', 'faire', 'part', 'de', 'votre', 'rience', 'de', 'passager', 'au', 'Canada', 'http', 'ow', 'ly', 'Yz8t300ReEo']","['le', u'ministr', u'garneau', u'cout', 'en', u'direct', u'sur', u'facebook', u'demain', '19', '45', u'hae', u'utilisez', 'tc', u'pour', u'lui', u'fair', u'part', 'de', u'votr', u'rienc', 'de', u'passag', 'au', u'canada', u'http', 'ow', 'ly', u'yz8t300reeo']",Le ministre Garneau à l’écoute! En direct sur Facebook demain à 19 h 45 (HAE). Utilisez #ParlezàTC pour lui faire part de votre expérience de passager au Canada. http://ow.ly/Yz8t300ReEo,Environmental
