Unnamed: 0,id,date_published,link,caption_original,caption_cleaned,hashtags,num_comments,num_likes,Reactions_SUM,language,average_sentiment_score,account_name,words_matched_list,sentiment,matched_keywords,category,FSDS_matched_keywords,FSDS_category
322,2017-02-07_13-14-03,2017-02-07T13:14:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/7bd9a3ac7e249ec5bad5ba2ad5c4fca3/5AE81D00/t51.2885-15/e35/16585278_112407062611760_7002489407810830336_n.jpg,"Some call it the ""world's longest museum”. The Chilkoot Trail was first crossed by Chilkoot Tlingit traders and later stormed by the Klondike Gold Rush stampeders. Let the spirit of people whose courage helped them survive the rugged northern wilderness inspire you. Hike the trail and share the challenge of those who reached the Klondike.Beautiful picture by ",call world longest Chilkoot Trail first crossed Chilkoot Tlingit traders later stormed Klondike Gold Rush stampeders Let spirit people whose courage helped survive rugged northern wilderness inspire Hike trail share challenge reached Klondike nBeautiful picture chilkoot chilkoottrail wanderlust beautifuldestinations explorebc explorecanada wilderness lifeofadventure hike neverstopexploring parkscanada canada150,"[""chilkoot"",""chilkoottrail"",""wanderlust"",""beautifuldestinations"",""explorebc"",""explorecanada"",""wilderness"",""lifeofadventure"",""hike"",""neverstopexploring"",""parkscanada"",""canada150""]",8,1322,1330,en,0.146875,parks.canada_instagram,"['eau', 'park', 'or', 'gold']",positive,"['gold', 'northern']",Economical,"['wilderness', 'wilderness']",Sustainably managed lands and forests
323,2017-01-20_12-37-55,2017-01-20T12:37:55,https://instagram.fyvr3-1.fna.fbcdn.net/vp/2f3c5441885a65123ccc78ad66deab5b/5AE4D9B5/t51.2885-15/e35/16123350_1643649039272279_1044541754398736384_n.jpg,There are new surprises to discover around every bend in Kootenay National Park! You can spend the day eloring deep canyons and tumbling waterfalls or traverse the park's backcountry trails! What are you waiting for??.,new surprises discover around every bend Kootenay National Park spend day exploring deep canyons tumbling waterfalls traverse park backcountry trails waiting ParksCanada Canada150 KootenayNP KootenayNationalPark canyons waterfalls backcountry KickingHorseRiver hiking,"[""parkscanada"",""canada150"",""kootenaynp"",""kootenaynationalpark"",""canyons"",""waterfalls"",""backcountry"",""kickinghorseriver"",""hiking""]",11,1310,1321,en,0.2369318181818182,parks.canada_instagram,"['water', 'park', 'or']",positive,['park'],Environmental,"['park', 'park']",Connecting Canadians with nature 
324,2017-03-11_11-17-56,2017-03-11T11:17:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/bab660acf271605404580d0473d4b446/5AF012F5/t51.2885-15/e35/17267809_1420397474700615_8868324321903247360_n.jpg,"The last days of winter drag on in Gros Morne National Park, but spring is in the air! Come observe the change of season in our parks!Picture by ",last days winter drag Gros Morne National Park spring air Come observe change season parks nPicture skerwinkhostel hike hiking parkscanada GrosMorneNP grosmorne newfoundland labrador explorenl discovernl canada canada150 getoutside explorecanada,"[""hike"",""hiking"",""parkscanada"",""grosmornenp"",""grosmorne"",""newfoundland"",""labrador"",""explorenl"",""discovernl"",""canada"",""canada150"",""getoutside"",""explorecanada""]",5,1313,1318,en,0.2967261904761905,parks.canada_instagram,"['park', 'or', 'air']",positive,"['park', 'change']",Social,['park'],Connecting Canadians with nature 
325,2017-03-15_13-59-56,2017-03-15T13:59:56,https://instagram.fyvr3-1.fna.fbcdn.net/vp/e650acd8481e1abc0634dba2a7b231ec/5AE05076/t51.2885-15/e35/16908538_137968890063259_1654130199341563904_n.jpg,"St. John’s most popular landmark, Signal Hill offers coastal hikes against sweeping views overlooking the Atlantic. It was the site of St. John’s harbour defences from the th century to the Second World War! Picture by ",St popular landmark Signal Hill offers coastal hikes sweeping views overlooking Atlantic site St harbour defences 17th century Second World War nPicture amyvdonovan stjohns signalhill nature landscape eastcoast explorenl beautiful adventure hike hiking history ww2 explorecanada canada canada150 nhs100 heritage,"[""stjohns"",""signalhill"",""nature"",""landscape"",""eastcoast"",""explorenl"",""beautiful"",""adventure"",""hike"",""hiking"",""history"",""ww2"",""explorecanada"",""canada"",""canada150"",""nhs100"",""heritage""]",9,1305,1314,en,0.4111111111111112,parks.canada_instagram,"['lands', 'nature', 'coast', 'coastal', 'eau', 'or', 'landscape']",positive,['coastal'],Environmental,[],unknown
326,2017-03-31_14-24-31,2017-03-31T14:24:31,https://instagram.fyvr3-1.fna.fbcdn.net/vp/3ae430d5abd032e62e5df08e3ac02a9c/5AE9F12C/t51.2885-15/e35/17438675_628887623986265_5170042989656932352_n.jpg,"A visit to is sure to be unforgettable!! Elk Island is not only an important refuge for , elk and more than bird species, but it's also an of calm for day picnickers and overnight alike. If you're lucky, you might even catch a stunning like this one. Stunning photo by .pics_ ",visit ElkIslandNationalPark sure unforgettable Elk Island important refuge bison elk 250 bird species also oasis calm day picnickers overnight campers alike lucky might even catch stunning sunset like one nStunning photo nicks landscape alberta explorealberta exploreedmonton parkscanada explorecanada elkisland yeg canada canada150 adventure wanderlust outdoors,"[""elkislandnationalpark"",""bison"",""oasis"",""campers"",""sunset"",""landscape"",""alberta"",""explorealberta"",""exploreedmonton"",""parkscanada"",""explorecanada"",""elkisland"",""yeg"",""canada"",""canada150"",""adventure"",""wanderlust"",""outdoors""]",4,1309,1313,en,0.3125,parks.canada_instagram,"['lands', 'park', 'bird', 'species', 'or', 'landscape']",positive,"['bird', 'specie']",Environmental,"['specie', 'specie']",Healthy coasts and oceans
327,2017-01-30_13-48-16,2017-01-30T13:48:16,https://instagram.fyvr3-1.fna.fbcdn.net/vp/452767d633b2cf5d9ecb5d9fa110a369/5ADF0FFD/t51.2885-15/e35/16229200_163932860769955_4575806389917581312_n.jpg,Western Brook Pond in Gros Morne National Park is surrounded by steep rock walls at metres high. You can reach this oh-so-worth-it destination by following a km trail over coastal bogs and low limestone ridges. Would you like to ? Enter our Discover Canada contest for a chance to win! Details on our website - link in bio.,Western Brook Pond Gros Morne National Park surrounded steep rock walls 600 metres high reach oh worth destination following km trail coastal bogs low limestone ridges nWould like exploreNL Enter Discover Canada contest chance win Details website link bio hike hiking snowshoe westernbrookpond parkscanada GrosMorneNP grosmorne newfoundland explorenl discovernl canada canada150 getoutside explorecanada,"[""explorenl"",""hike"",""hiking"",""snowshoe"",""westernbrookpond"",""parkscanada"",""grosmornenp"",""grosmorne"",""newfoundland"",""explorenl"",""discovernl"",""canada"",""canada150"",""getoutside"",""explorecanada""]",21,1273,1294,en,0.20892857142857146,parks.canada_instagram,"['park', 'or', 'coastal', 'coast']",positive,"['park', 'coastal']",Environmental,['park'],Connecting Canadians with nature 
328,2017-03-16_12-54-03,2017-03-16T12:54:03,https://instagram.fyvr3-1.fna.fbcdn.net/vp/f1bbd9d8557b05800b44f0591e4e8c48/5AECEDFE/t51.2885-15/e35/17333575_385367798511505_9168435286265298944_n.jpg,"The bison seem to love their new home! In February, we successfully relocated wild plains bison from Elk Island National Park to Banff National Park! ",bison seem love new home February successfully relocated 16 wild plains bison Elk Island National Park Banff National Park Bison Wildlife Banff BanffNP Nature Ecosystem Conservation ExploreCanada Canada150 ParksCanada BNP ExploreAlberta elkislandnationalpark elkisland elkislandNP Canada Adventure LifeInCanada ImagesOfCanada travelgram,"[""bison"",""wildlife"",""banff"",""banffnp"",""nature"",""ecosystem"",""conservation"",""explorecanada"",""canada150"",""parkscanada"",""bnp"",""explorealberta"",""elkislandnationalpark"",""elkisland"",""elkislandnp"",""canada"",""adventure"",""lifeincanada"",""imagesofcanada"",""travelgram""]",11,1256,1267,en,0.4321969696969697,parks.canada_instagram,"['wildlife', 'nature', 'ecosystem', 'park', 'conservation', 'or']",positive,['park'],Environmental,"['park', 'park']",Connecting Canadians with nature 
329,2017-04-11_16-15-26,2017-04-11T16:15:26,https://instagram.fyvr3-1.fna.fbcdn.net/vp/39e3369a3db84608cd4dafb5901d9249/5AE8ACCC/t51.2885-15/e35/17662628_1593276440702373_9151123793513545728_n.jpg,Admire the beautiful inhabitants of Sable Island National Park Reserve: a herd of wild horses! It's important that wildlife don’t become accustomed to being near humans. Respect their space and help us . Beautiful picture by  ,Admire beautiful inhabitants Sable Island National Park Reserve herd wild horses important wildlife become accustomed near humans Respect space help us KeepWildlifeWild nBeautiful picture nationalparkscanada wildlifeweek nature naturelovers naturephotography animals wild animal conservation wildlifephotography photooftheday travel photography outdoors adventure landscape naturephotography parkscanada canada150 canada novascotia visitnovascotia explorecanada sableisland parksnovascotia sableislandnp sableislandhorses sableislandponies horse horses,"[""keepwildlifewild"",""wildlifeweek"",""nature"",""naturelovers"",""naturephotography"",""animals"",""wild"",""animal"",""conservation"",""wildlifephotography"",""photooftheday"",""travel"",""photography"",""outdoors"",""adventure"",""landscape"",""naturephotography"",""parkscanada"",""canada150"",""canada"",""novascotia"",""visitnovascotia"",""explorecanada"",""sableisland"",""parksnovascotia"",""sableislandnp"",""sableislandhorses"",""sableislandponies"",""horse"",""horses""]",12,1253,1265,en,0.25784505208333336,parks.canada_instagram,"['wildlife', 'lands', 'nature', 'park', 'conservation', 'eau', 'or', 'landscape']",positive,"['park', 'wildlife']",Environmental,"['park', 'reserve', 'reserve', 'reserve', 'wildlife', 'wildlife']",Healthy wildlife populations
330,2017-03-05_16-19-48,2017-03-05T16:19:48,https://instagram.fyvr3-1.fna.fbcdn.net/vp/d5aac4a437ae235b906aa97681846b89/5AE08B47/t51.2885-15/e35/17076812_694693507404965_3969268080424517632_n.jpg,"Revelstoke and its backcountry (pictured here) received more than cm of snow so far this year! Talk about a winter wonderland! Whether you’re there for skiing, hiking or snowshoeing, adventures abound near and . Backcountry skiing is subject to the Winter Permit System which keeps visitors safe from avalanche control. Learn more by stopping in to the Rogers Pass Discovery Centre or visiting: Amazing photo by ",Revelstoke backcountry pictured received 900 cm snow far year Talk winter wonderland Whether skiing hiking snowshoeing adventures abound near RevelstokeNP GlacierNationalParkCanada Backcountry skiing subject Winter Permit System keeps visitors safe avalanche control Learn stopping Rogers Pass Discovery Centre visiting pc gc ca skirogerspass nAmazing photo activeannie19 therealstoke revelstoke revelstokeNP backcountry skiing snowboarding hiking snowshoeing discoverbc explorebc hellobc parkscanada explorecanada canada canada150,"[""revelstokenp"",""glaciernationalparkcanada"",""therealstoke"",""revelstoke"",""revelstokenp"",""backcountry"",""skiing"",""snowboarding"",""hiking"",""snowshoeing"",""discoverbc"",""explorebc"",""hellobc"",""parkscanada"",""explorecanada"",""canada"",""canada150""]",5,1248,1253,en,0.46,parks.canada_instagram,"['park', 'or']",positive,['safe'],Social,"['hiking', 'safe']",Safe and healthy communities
331,2017-02-08_13-29-28,2017-02-08T13:29:28,https://instagram.fyvr3-1.fna.fbcdn.net/vp/b29fc83769a1b6067f6293ba88ae06bd/5AFD1BF3/t51.2885-15/e35/16465647_1465647026811304_3450882205155328000_n.jpg,"Is it just us, or does snow really up the charm level of the landscape? Riding Mountain National Park, in , is an island of rugged nature ready to be elored. What are you waiting for? ",us snow really charm level landscape Riding Mountain National Park Manitoba island rugged nature ready explored waiting jdleigh RidingNP blizzard travelmanitoba ExploreMB winterwonderland nature getoutside snow frost rmnp ridingmountainnationalpark Canada150 ExploreCanada ParksCanada,"[""manitoba"",""ridingnp"",""blizzard"",""travelmanitoba"",""exploremb"",""winterwonderland"",""nature"",""getoutside"",""snow"",""frost"",""rmnp"",""ridingmountainnationalpark"",""canada150"",""explorecanada"",""parkscanada""]",12,1235,1247,en,0.08283730158730157,parks.canada_instagram,"['lands', 'park', 'or', 'landscape', 'nature']",positive,"['landscape', 'park', 'nature', 'nature']",Environmental,"['mountain', 'mountain', 'park', 'nature']",Connecting Canadians with nature 
332,2017-02-17_14-26-57,2017-02-17T14:26:57,https://instagram.fyvr3-1.fna.fbcdn.net/vp/43e1b7915851bdbdf37d1b996a82d0a4/5AEB990A/t51.2885-15/e35/16464883_1259899014086483_3862813897199190016_n.jpg,"In the seemingly infinite prairies of Grasslands National Park, you will find Canada's only black-tailed prairie dog colonies, as well as rare and endangered fauna such as , and burrowing . Escape and enjoy exciting trails and guided nature hikes in this Canadian gem!Thanks for the picture ",seemingly infinite prairies Grasslands National Park find Canada black tailed prairie dog colonies well rare endangered fauna bison pronghorns burrowing owls Escape enjoy exciting trails guided nature hikes Canadian gem nThanks picture fisher604Rumbling GrasslandsNationalPark PrairieLife GrasslandsNP Saskatchewan SKstorm Sunset Storm Nature ExploreSask ExploreCanada GetOutside KeepExploring Canada150 ParksCanada,"[""bison"",""pronghorns"",""owls"",""grasslandsnationalpark"",""prairielife"",""grasslandsnp"",""saskatchewan"",""skstorm"",""sunset"",""storm"",""nature"",""exploresask"",""explorecanada"",""getoutside"",""keepexploring"",""canada150"",""parkscanada""]",8,1238,1246,en,0.159375,parks.canada_instagram,"['air', 'lands', 'park', 'or', 'nature']",positive,"['park', 'nature', 'nature']",Environmental,"['prairie', 'park', 'prairie', 'fauna', 'nature', 'canadian', 'canadian']",Sustainably managed lands and forests
333,2017-02-01_13-15-32,2017-02-01T13:15:32,https://instagram.fyvr3-1.fna.fbcdn.net/vp/37ebe81533e0f1acbdd02f96f92bea40/5AE0DD4E/t51.2885-15/e35/16464036_1200258130027208_4824494578428018688_n.jpg,"Only when you slow down and relax can you discover the very best from our parks and national historic sites. What a view directly from the Pacific Rim national park!Thanks for the great picture, !",slow relax discover best parks national historic sites view directly Pacific Rim national park nThanks great picture ekgillis PacificRimNP BC parkscanada sharethechair explorecanada exploreBC,"[""pacificrimnp"",""bc"",""parkscanada"",""sharethechair"",""explorecanada"",""explorebc""]",7,1237,1244,en,0.11785714285714285,parks.canada_instagram,"['park', 'or', 'air']",positive,['park'],Environmental,['park'],Connecting Canadians with nature 
